"Sample_CD122_negative 2"	"Sample_CD122_positive 2"
"Bicd2"	5.03219642670784	6.03715838779077
"Ippk"	5.16227162591526	2.49693510511147
"Cenpp"	4.3437089823328	3.04144105548653
"Tes3-ps"	-1.7545417296761	0.421009047892737
"Omd"	-4.81194978427833	-4.83103242003542
"Nol8"	4.8067463399956	4.85973777608181
"Iars"	7.71619795035515	6.91770851127221
"Fbxw17"	3.50351691113822	4.11683172760856
"Spin1"	7.1580935675059	5.78476278945009
"Nxnl2"	-4.97878794224898	-4.83103242003542
"S1pr3"	5.4070601155628	-4.83103242003542
"Cks2"	7.25443053384587	5.54414090908977
"Secisbp2"	3.54264522135564	4.35154041846559
"Gm15440"	-2.98716450631159	2.72963815036613
"Sema4d"	7.31900420886638	8.63813300891493
"Gadd45g"	2.10286865337492	1.42388401588287
"Diras2"	4.24318190553741	-4.83103242003542
"Syk"	7.45828177220428	5.87234524082783
"Auh"	5.2460631624943	5.72002692465248
"Nfil3"	4.66960276366752	6.37431535542774
"Sptlc1"	6.10934018674839	6.19603265947652
"Sfxn1"	8.05296190798721	7.02718435937631
"Hrh2"	2.7449851073824	4.14060988629738
"Gm16578"	-4.89536886326365	-4.83103242003542
"Cplx2"	-4.97878794224898	-4.83103242003542
"Thoc3"	6.75707779462278	6.60809566657012
"Gm2830"	-4.8565812004128	-4.83103242003542
"Simc1"	3.53987036278929	1.06728573646477
"4833439L19Rik"	6.95866189316259	6.45517185382769
"Arl10"	2.41491376534133	2.99047480089366
"Nop16"	7.24708771372737	4.39974555665898
"Higd2a"	6.54041165504811	7.03170272028292
"Cltb"	4.23379124159781	5.77472825396773
"Faf2"	6.49522991143517	6.23542903384121
"Rnf44"	5.75884598404401	6.58915575141599
"Tspan17"	-4.76365831902528	0.0409790367317221
"Unc5a"	0.856853687947477	4.79034492327363
"Hk3"	8.68083937713833	2.36476010446912
"Uimc1"	4.30494262578105	5.39072220207037
"Zfp346"	2.52876691626705	2.56213630203921
"Nsd1"	6.72323964344936	7.20325004511402
"Rab24"	5.66975154889845	5.60441114950816
"Prelid1"	7.907016635244	8.24967122015525
"Mxd3"	2.29736093800114	5.74408265262283
"Lman2"	9.49171177474311	8.6836850956002
"Rgs14"	4.20118200380372	6.25241867570412
"Slc34a1"	-4.97878794224898	-4.83103242003542
"Grk6"	7.73132750277647	8.78426810932469
"Prr7"	-2.93372941385615	1.68846058728258
"Dbn1"	3.93229681428082	-1.8958527126167
"Pdlim7"	4.35012727484681	4.92123878360893
"Dok3"	5.55556490872439	-4.83103242003542
"Ddx41"	6.84128343948465	6.47060317225399
"Fam193b"	4.17523029341146	4.22628427746747
"Tmed9"	8.88384181582613	8.14661014134389
"B4galt7"	5.0674770330667	5.71059453159254
"Caml"	5.17743985741407	4.59738893345232
"Ddx46"	6.88146334869337	6.44685891988681
"B230219D22Rik"	6.49326751900254	4.98465272821768
"Txndc15"	5.74797045158284	6.44178567339907
"Pcbd2"	3.80823569077169	4.44992272915519
"4930451E10Rik"	-4.78402795708366	-4.83103242003542
"H2afy"	10.9120416104723	9.06881356448465
"Tifab"	7.40211905991098	3.2020587148588
"Fbxl21"	-1.16777555805711	-4.83103242003542
"Tgfbi"	3.52542789859769	-4.83103242003542
"Smad5"	5.85741224410865	5.43483481010886
"Klhl3"	1.95291840571402	-4.83103242003542
"Hnrnpa0"	6.32910809410699	5.89360678993462
"Idnk"	5.09567332053963	6.22835466196037
"Ubqln1"	7.91180211217371	7.96980754352917
"Gkap1"	1.78266585511177	-0.781643734886421
"2210016F16Rik"	5.90251457724222	6.91893362764021
"Hnrnpk"	10.7564276079429	10.4586586266348
"Rmi1"	4.15166638427112	4.5537897829052
"Agtpbp1"	4.93692318160461	3.85651366313874
"Naa35"	5.40164593260796	5.07583626163675
"Golm1"	5.66154701152891	6.25771170475541
"Isca1"	5.69206233211909	5.7538353168438
"Etohd2"	-4.79671259389965	2.06132144251821
"Zcchc6"	6.12580117487988	6.8880854641913
"Gas1"	-4.97878794224898	-4.83103242003542
"Dapk1"	2.84260103522355	-4.83103242003542
"4930486L24Rik"	-2.6987870404237	4.82500159309553
"Ctla2b"	2.76166092671302	7.35050463402259
"Ctla2a"	6.10614678599947	9.30192425845249
"Gm20563"	-4.78402795708366	-1.2332923023275
"Gm6478"	-4.76365831902528	-4.83103242003542
"Zfp808"	-0.100126179348447	3.39514886269624
"Gm3604"	2.36476010446912	2.95013957123824
"Zfp935"	3.17760435311702	3.2020587148588
"Zfp934"	1.55775315060865	-4.83103242003542
"Gm22615"	-4.97878794224898	-4.83103242003542
"6720489N17Rik"	0.81160049562769	0.421009047892737
"Gm5665"	-3.7965336533002	-4.83103242003542
"Gm5141"	2.17336973271751	3.14138838073859
"Gm21963"	-4.8565812004128	-2.35247636096429
"Fbp1"	4.4394601070805	-4.83103242003542
"2010111I01Rik"	4.98063094580535	3.40781454752208
"Gm16907"	-4.97878794224898	2.71889525334995
"Mir3074-1"	-4.97878794224898	-4.83103242003542
"Fancc"	3.83431771269569	1.44295609816474
"Ptch1"	4.72901706549885	2.2085709911131
"Ercc6l2"	4.53461357608935	3.87713851535255
"Slc35d2"	0.506611389637083	-4.83103242003542
"Zfp367"	5.25823326223399	5.1263652099787
"Habp4"	2.84260103522355	4.10685996363524
"Cdc14b"	0.749596195850714	-2.0075681461513
"1810034E14Rik"	0.58555747265046	1.88716245254868
"Aaed1"	3.955567737631	4.93570935674239
"Ctsl"	5.13379964069759	4.4651430102754
"Cdk20"	1.66960769085629	1.63647598559898
"Hiatl1"	7.43276589619282	5.9724596750188
"Zfp369"	3.84889619883158	1.91967695397358
"Gm5451"	-4.8565812004128	-2.0075681461513
"Uqcrb"	7.96711758973628	7.33456496333355
"Gm10767"	-4.89536886326365	-4.83103242003542
"Mterf3"	5.0846284986984	5.49545883659108
"Ptdss1"	6.83049083749771	6.74443851717004
"Zfp712"	2.10286865337492	3.63135332664394
"Gm28557"	-1.93051557802876	1.78566377317051
"Rslcan18"	-4.78402795708366	-4.83103242003542
"Zfp759"	1.57407607542152	2.03626355941766
"Rsl1"	3.67870308998428	3.35866788853892
"Zfp455"	2.66935089623344	0.421009047892737
"Zfp458"	0.548746335597761	-4.83103242003542
"Zfp595"	1.64298600291013	4.05847599213036
"Zfp953"	-4.77316212142748	3.96891313466378
"Zfp456"	2.41491376534133	0.740747858902427
"Zfp429"	3.4441573333091	4.17583588149952
"Zfp459"	0.120965956051476	-4.83103242003542
"Zfp874a"	4.67896110216019	5.79036628016072
"Zfp874b"	3.50351691113822	3.71654692496811
"Zfp58"	1.38554707524264	3.04914910162383
"Zfp87"	5.16906832708699	6.09452081674546
"Zfp748"	4.89688898418673	4.34296489891691
"9430065F17Rik"	-3.58457897497586	-4.83103242003542
"AA987161"	3.06399806666507	2.52761853607452
"RP23-206J9.6"	-4.11946615198807	-4.83103242003542
"A530054K11Rik"	3.04934480133019	-4.83103242003542
"Zfp738"	2.95088599326968	4.38645735842038
"Zfp65"	3.5094944960442	3.10656880170774
"Zfp85os"	-4.11946615198807	-4.83103242003542
"Zfp85"	0.989377497346586	2.83367209087145
"Zfp493"	2.03626355941766	-4.83103242003542
"Gm9625"	-1.16777555805711	0.267763442312529
"Zfp273"	1.09287948289808	-4.83103242003542
"Gm10037"	-4.97878794224898	-4.83103242003542
"Mtrr"	4.54347810701614	4.33890168202427
"Fastkd3"	5.39360349773409	5.4258877959646
"Papd7"	3.45716225716466	-4.83103242003542
"Nsun2"	8.93202707108653	7.77718554644943
"Srd5a1"	2.66935089623344	-4.83103242003542
"Gm26819"	-4.97878794224898	-4.83103242003542
"Ice1"	4.87471051651645	5.60984839861321
"Rpl9-ps4"	-4.89536886326365	-1.34178944454766
"Gm10263"	-4.29173028327262	-1.34178944454766
"Ndufs6"	7.34150794294284	6.617740897098
"Mrpl36"	7.26782906149291	6.67452150984991
"Lpcat1"	5.58729082593863	5.12336742049842
"Clptm1l"	7.86523844893835	7.4424876373031
"Tert"	-4.83103242003542	-1.48445413565309
"Slc12a7"	4.06797764004212	6.93734336200855
"Trip13"	6.24855062160797	5.72844256531163
"Brd9"	4.7482177440423	5.61746895459984
"Cep72"	4.00583257571271	3.88280825576423
"Exoc3"	5.94164065068602	6.81698495855716
"Ahrr"	-4.29757403655624	-4.83103242003542
"Pdcd6"	7.26846612130002	7.30158591935982
"Sdha"	9.51495592760041	9.29484766275801
"Ccdc127"	5.9192406956484	6.23793974731139
"Zfp72"	2.07751782450121	2.51012065665754
"Gm10116"	2.80560404686875	2.75243158800646
"Zfp825"	2.93318288230893	3.9863330348502
"Erap1"	7.85469251795128	8.00709188805538
"Cast"	5.14682184285909	8.09250032284823
"Pcsk1"	-4.97878794224898	-4.83103242003542
"Gm4149"	2.95832376724214	3.78334996366921
"Ell2"	3.6872199666676	3.08542925716443
"Glrx"	6.97851472397264	6.18288174505204
"Rhobtb3"	5.12094447526442	-2.63645367103463
"Spata9"	-4.67179373097715	-4.83103242003542
"Rfesd"	3.66675950363582	4.74672938307056
"Gpr150"	1.8853452580244	-4.83103242003542
"Arsk"	4.15166638427112	4.51716881569286
"Ttc37"	5.79197365531821	4.64357044127603
"Mctp1"	6.17771462162769	1.80725736928135
"Gm24519"	-4.8565812004128	-4.83103242003542
"Ankrd32"	4.98063094580535	3.49105333688615
"2210408I21Rik"	1.06728573646477	-4.83103242003542
"Fam172a"	6.67117262635124	6.92229712338897
"Pou5f2"	-0.780183337186638	2.8193702187985
"Arrdc3"	4.48959659909696	5.39405191715752
"9330111N05Rik"	-4.97878794224898	-4.83103242003542
"Gm8399"	-4.53507991321395	0.105282587450871
"Lysmd3"	3.93229681428082	4.40271682159286
"Polr3g"	4.15166638427112	3.16426706411576
"Mblac2"	2.76166092671302	4.66613158608145
"Gm17259"	0.927422282225496	-0.359067612848168
"Cetn3"	6.89525835678936	6.77002592241145
"Mef2c"	5.77074914379276	5.05253657334572
"Tmem161b"	2.95832376724214	3.55771130469465
"Ccnh"	7.24413790556574	6.23952459241892
"Rasa1"	5.49243337154559	7.03475616377049
"Cox7c"	7.49951290330769	6.64075384501916
"Gm8546"	-4.29173028327262	-2.0075681461513
"Vcan"	-4.97878794224898	-4.83103242003542
"Xrcc4"	2.07751782450121	3.15038676788616
"Tmem167"	7.33972004621568	7.11610405523651
"Rps23"	9.37113175733728	9.20999028926384
"Atg10"	3.83994144625278	4.47440567672561
"Ssbp2"	6.18203097645391	5.82502796064335
"4833422C13Rik"	-4.8565812004128	-4.83103242003542
"Zcchc9"	4.32584767889211	5.13994396993917
"Rasgrf2"	-4.97878794224898	-4.83103242003542
"Msh3"	5.18485745852984	5.85251615961226
"RP24-447G12.2"	-4.89536886326365	1.63647598559898
"Dhfr"	6.15676753521465	4.87471051651645
"Fam151b"	1.22432906416675	3.49897196126635
"Zfyve16"	2.75181923534944	3.7587524666064
"Serinc5"	4.29958855921736	3.77662047303637
"Mtx3"	-3.92757958657396	-4.83103242003542
"Cmya5"	-2.93372941385615	0.267763442312529
"Papd4"	6.59950950436398	6.55174793843871
"Homer1"	-1.16777555805711	-4.83103242003542
"Jmy"	3.86049116667424	5.42253842964867
"Arsb"	7.20082575126365	8.54542867746049
"Lhfpl2"	4.00223499210979	-4.83103242003542
"Scamp1"	5.80578212768733	3.69171779589111
"Gm9776"	2.1501509689245	-0.693876768292017
"Ap3b1"	7.22378171043006	7.27936314748867
"Tbca"	5.81514419465733	6.24901955015248
"Wdr41"	5.35713647281747	4.88821528722581
"Pde8b"	-2.50436892231967	-4.83103242003542
"Zbed3"	5.56554360430032	4.52969371151436
"Aggf1"	6.60104817180408	6.12474624773653
"F2rl1"	0.949169867966644	4.76651899631905
"F2r"	5.2460631624943	6.99662001887067
"Iqgap2"	6.83956253750619	6.5791202962209
"F2rl2"	-0.338397179335283	5.76612237913484
"Sv2c"	-4.97878794224898	2.16915711034232
"Poc5"	4.84251381126868	5.29542384084904
"Ankdd1b"	-1.93051557802876	-4.83103242003542
"Polk"	3.40673440789969	4.5222188362116
"Col4a3bp"	4.73837824421008	5.00593738340655
"Hmgcr"	6.75355009716153	5.7538353168438
"Gcnt4"	-0.973132429266259	-4.83103242003542
"Fam169a"	-2.98716450631159	-0.0369042182369844
"Gm6169"	-4.76365831902528	1.01257726964037
"Nsa2"	4.97267858073449	5.6939795642484
"Gfm2"	4.9780692668051	5.92419911176827
"Hexb"	5.68480234103428	6.50254298725024
"Enc1"	-4.11946615198807	-4.83103242003542
"Arhgef28"	1.09287948289808	-4.83103242003542
"Utp15"	7.12157329346809	6.34706532706013
"Ankra2"	3.16036426286104	4.64007047659186
"Btf3"	8.34653278168673	8.15677290968841
"Gm9828"	-3.12428150475059	-1.2332923023275
"Gm10320"	-2.63645367103463	-1.34178944454766
"Tmem171"	-4.97878794224898	-4.83103242003542
"Fcho2"	4.68719321143447	6.34372044728805
"Tnpo1"	7.45405901844396	6.73188321588168
"Gm5453"	-3.01910566649901	1.37467010774097
"Gm807"	3.16036426286104	-4.83103242003542
"Ptcd2"	6.17344096284547	5.42055967148996
"Mrps27"	5.72815467269369	5.70694572433899
"6430562O15Rik"	-4.58077518307945	-4.83103242003542
"Mccc2"	4.7915237130509	5.21669146726163
"Bdp1"	4.90190107273282	5.24997932518175
"Serf1"	3.36539517285891	1.34975531603671
"Smn1"	6.09513891116275	5.75481718239545
"Naip2"	4.60102529155725	4.67356342772291
"Naip5"	3.21308118828476	4.35547724160283
"Naip6"	2.72879723760657	2.51012065665754
"Gtf2h2"	5.45637445421124	4.72931495571641
"Marveld2"	0.699584980092397	5.36323716139831
"Rad17"	5.27882009787049	5.12061217128264
"Ak6"	4.62680821340565	3.58933520393869
"Ccdc125"	5.68480234103428	4.8479524201639
"Cdk7"	6.50217404965246	6.30747231328251
"Mrps36"	4.87202468067148	4.83618821310196
"Cenph"	5.01778817038337	4.56117146490081
"Ccnb1"	7.13169831550728	6.56457984665049
"Slc30a5"	7.67782022398058	6.62666155247437
"Gm10257"	-3.92757958657396	-1.48445413565309
"Pik3r1"	7.25599772831907	8.13854293687869
"Cd180"	-0.886941152525443	-4.83103242003542
"Mast4"	3.43501042531812	5.04891804337025
"Srek1"	6.0901881630497	4.49975494525693
"Erbb2ip"	7.26984504195568	7.49384938123854
"Nln"	5.49243337154559	4.92476591652964
"Sgtb"	-4.11946615198807	-4.83103242003542
"Trappc13"	6.62093531478097	6.09722769006595
"Trim23"	4.23725426737417	4.41170262882862
"Ppwd1"	3.36138910426982	4.3832786908852
"Cenpk"	4.68375312167303	4.62081899763045
"Adamts6"	-3.32431177819357	1.85603318737569
"Cwc27"	5.13216214964866	4.32076767200145
"Srek1ip1"	4.5592132893229	4.94353214911001
"Rgs7bp"	-2.35247636096429	-4.83103242003542
"Rnf180"	2.588781247877	-4.83103242003542
"Ipo11"	6.62571848045699	6.31722849917682
"Dimt1"	4.83885026099944	1.73444999906695
"Kif2a"	4.15701642065093	4.98121432361471
"Apoo-ps"	-4.77316212142748	-2.35247636096429
"Zswim6"	2.06761759946841	0.421009047892737
"Smim15"	5.60401330818804	6.71564236291869
"Ndufaf2"	4.57451606191729	3.51497313777924
"Ercc8"	4.8156559904213	4.5537897829052
"Elovl7"	3.52043027368347	4.02208495412621
"Depdc1b"	4.53461357608935	5.85741224410865
"Pde4d"	4.59653581159004	4.07327001309337
"Rps3a3"	-2.50436892231967	0.781108745326689
"AC161585.1"	-4.83103242003542	-4.83103242003542
"Gapt"	3.90883180426749	-4.83103242003542
"Gpbp1"	7.16841478945062	7.15075768369914
"Gm10736"	5.78202250213369	5.78225243698247
"Mier3"	5.4096589171934	4.33347794448694
"Map3k1"	5.34915688774975	6.41799955457621
"Gm15326"	-3.92757958657396	-4.83103242003542
"Gm9025"	-0.660896512059591	-4.83103242003542
"Il6st"	4.33528039539366	4.80863477938852
"Il31ra"	2.83171987205508	-4.83103242003542
"Ddx4"	-4.97878794224898	0.740747858902427
"Slc38a9"	3.7261182152185	4.20090453591319
"Ppap2a"	-4.97878794224898	2.71889525334995
"Skiv2l2"	7.28914026269818	6.76052153964449
"Dhx29"	5.0500747317977	4.3894992793985
"Ccno"	-0.660896512059591	-4.83103242003542
"Gpx8"	-4.97878794224898	-4.83103242003542
"Gzma"	2.51012065665754	7.3524958558284
"Gzmk"	-4.53507991321395	1.99732957145339
"Esm1"	-3.58457897497586	-4.83103242003542
"Snx18"	6.22662631881475	6.47157748533859
"Arl15"	4.91578897187063	3.82561447563687
"Ndufs4"	6.79336119349061	6.6914550585635
"Mocs2"	5.33051013682793	5.82138679808848
"Itga2"	-2.93372941385615	5.57168159315584
"Itga1"	-0.973132429266259	5.74408265262283
"Pelo"	4.25898706093235	3.1830302016541
"Parp8"	6.01223603503507	4.66947746443457
"Gm17509"	-4.03482855442014	2.40662931624255
"Emb"	9.26572630062835	10.6229886287263
"Gm6421"	1.30907205254039	1.96875432411085
"Mrps30"	5.92179101106255	5.90151991967081
"Nnt"	7.6494612855239	4.85404829287004
"Paip1"	3.25597376618642	2.12097851333056
"4833420G17Rik"	5.38402656877241	5.67717962054775
"Gm9752"	-3.92757958657396	1.65912495668968
"Gm7120"	-4.53507991321395	-4.83103242003542
"Gm21967"	-1.57478082165306	-4.83103242003542
"Ccl28"	-4.97878794224898	-4.83103242003542
"Hmgcs1"	5.24122388148297	5.65304964031175
"Nim1k"	2.47410719602127	-4.83103242003542
"Zfp131"	5.46236242947219	4.51716881569286
"Gm21188"	0.779290714942791	-4.83103242003542
"Gm20900"	-4.77316212142748	-0.233348213005927
"BC147527"	2.1501509689245	5.17950219505623
"Gm3636"	-4.97878794224898	-4.83103242003542
"Gm3696"	-4.97878794224898	-2.63645367103463
"Gm3739"	-4.97878794224898	-4.83103242003542
"Gm16741"	-4.97878794224898	0.564455848677944
"Flnb"	6.4648492695885	4.06889951804037
"Abhd6"	1.11961490537878	2.31387163054354
"Rpp14"	6.38065990835639	4.79290370181505
"Pxk"	6.26622408244676	7.09907934918038
"Pdhb"	7.38026684992066	7.02334321571386
"Kctd6"	0.856853687947477	3.26939361854248
"4930452B06Rik"	-4.97878794224898	-4.83103242003542
"Gm9800"	4.92305872161826	4.54440659089834
"Fhit"	1.38554707524264	1.85603318737569
"Gm3839"	-4.58077518307945	-2.63645367103463
"3830406C13Rik"	4.45427306828948	5.28339146684231
"Thoc7"	6.35924547339649	5.85846232037883
"Atxn7"	3.82424509002949	3.43852355516919
"Psmd6"	7.64767661235308	6.79742477764062
"Il3ra"	4.27496150763575	3.15038676788616
"Slc4a7"	5.19315628357792	4.16954189609805
"Oxsm"	4.46726574450513	1.06728573646477
"Ngly1"	6.09894035277446	7.30801711087619
"Top2b"	8.07080575479867	8.21633043455609
"Rarb"	-4.97878794224898	-0.558232037663428
"Thrb"	0.81160049562769	-0.148230090905086
"Nr1d2"	4.68719321143447	4.99046933471597
"Rpl15"	8.71502075687933	8.22819167330321
"Nkiras1"	2.16564994792426	2.52761853607452
"Ube2e1"	5.84952336462293	5.22299941589174
"Ube2e2"	1.48808670352005	-4.83103242003542
"Gm21738"	-4.97878794224898	-4.83103242003542
"Gm2237"	-4.76365831902528	1.55171903272324
"Nid2"	-4.97878794224898	4.07707274902687
"2700060E02Rik"	7.32939315942659	7.48970849814731
"Gng2"	6.15272984756456	7.4774769535861
"Saysd1"	3.82424509002949	3.6152434185676
"Kcnk5"	2.1501509689245	4.48769005839615
"Nudt13"	3.53782389760022	3.12404378063319
"Ecd"	7.58402132344496	7.06523473679887
"Fam149b"	4.50173118446159	5.10421011611305
"Dnajc9"	7.2839580836073	7.11180424275755
"Mrps16"	6.33267801569471	5.6222407605293
"Cfap70"	-4.81194978427833	-4.83103242003542
"Anxa7"	6.34227418774708	6.56907653661054
"Ppp3cb"	5.44243019437908	5.17335482376782
"1810062O18Rik"	-4.53507991321395	-0.148230090905086
"Usp54"	3.26390149838867	-4.83103242003542
"2810402E24Rik"	2.62893786149924	1.80725736928135
"Synpo2l"	-2.35247636096429	-4.83103242003542
"Sec24c"	7.79044636558442	8.64133596138429
"6230400D17Rik"	-4.53507991321395	0.686246547310061
"Fut11"	5.9649681192847	6.10722988911075
"Gm25328"	-4.81194978427833	-4.83103242003542
"Chchd1"	6.59713917594079	5.27244735779044
"Zswim8"	3.30251838905474	4.0535423945609
"Ndst2"	5.70425005818981	3.82089126157419
"Camk2g"	2.81438128135506	5.19215811687955
"Vcl"	4.56532206053427	5.18830438836931
"Ap3m1"	6.73366168303664	6.51098719370997
"Adk"	7.29809415675664	6.79470278876385
"Kat6b"	2.94587137544197	3.58933520393869
"Samd8"	2.90761680128697	2.93162546315389
"Vdac2"	8.30312771354399	7.7341172926229
"Comtd1"	3.46972605306959	1.63647598559898
"Zfp503"	-4.97878794224898	-2.35247636096429
"1700112E06Rik"	2.77233529527937	-4.83103242003542
"Kcnma1"	-4.97878794224898	-4.83103242003542
"Gm6158"	-4.79671259389965	-2.35247636096429
"Polr3a"	5.0355392902808	4.80863477938852
"Rps24"	8.73318375046317	8.75695220751661
"Gm26660"	-2.35247636096429	-4.83103242003542
"Zmiz1os1"	-4.29173028327262	-1.34178944454766
"Zmiz1"	7.03870886150059	6.86448587453461
"Gm26772"	-4.53507991321395	-4.83103242003542
"Ppif"	6.7424847339841	5.55790020258162
"Zcchc24"	3.97361419721777	4.86527423306287
"Anxa11"	3.59937090012941	5.25214381379618
"Slmap"	6.61523168738924	5.76791778827912
"Dennd6a"	5.29542384084904	5.73027345687761
"Arf4"	8.24871586868935	7.71236573400084
"Pde12"	6.04953035643599	6.04674834862233
"Dnah12"	-4.97878794224898	1.50430163203719
"Asb14"	-4.97878794224898	-4.83103242003542
"Appl1"	5.97540052364827	5.67867748508851
"Arhgef3"	5.65722104771535	7.92094492828197
"Fam208a"	5.15020601225424	4.63383078301802
"Ccdc66"	2.89784431269932	3.46400373788775
"Selk"	6.88633523715086	7.33608267182231
"Actr8"	4.9250165916269	5.73488589847216
"Il17rb"	4.69391921460528	-4.83103242003542
"Chdh"	7.28624160365553	3.58069358751816
"Cacna1d"	-4.79671259389965	-4.83103242003542
"Dcp1a"	5.46087255953561	6.34081122766854
"Tkt"	9.7072618099288	7.82493437660286
"Prkcd"	7.19658380617775	6.30043967484978
"Rft1"	4.63951773362621	5.31847069643311
"Sfmbt1"	3.32092959346356	4.64729798488472
"Tmem110"	4.7915237130509	5.44856450986468
"Nek4"	3.90883180426749	3.76414256959879
"Spcs1"	7.67859962916406	7.46918581071635
"Glt8d1"	5.09793775918229	4.89127846810679
"Gnl3"	6.91478297598784	4.89127846810679
"Snord69"	-4.97878794224898	-4.83103242003542
"Pbrm1"	7.48422996017871	7.45990330805794
"Gm5459"	-4.97878794224898	-4.83103242003542
"Smim4"	6.15099832691067	5.5082750372947
"Nt5dc2"	8.26893644256083	4.02208495412621
"Stab1"	-3.32431177819357	-4.83103242003542
"Nisch"	7.46479490969929	6.46109113803706
"Phf7"	4.38242500015275	4.77547517387163
"Bap1"	7.29162995293419	6.93671654850834
"Dnah1"	0.506611389637083	-4.83103242003542
"Capn7"	6.06989908744166	7.03295185538239
"Sh3bp5"	3.36539517285891	6.19378964602833
"Mettl6"	6.00492841250825	4.78379323927399
"Eaf1"	5.90940375965371	5.17335482376782
"Colq"	3.27717768919558	2.58735244921194
"Hacl1"	4.7915237130509	4.90053660759097
"Btd"	4.85921151432085	5.04481049037494
"Ankrd28"	7.16841478945062	5.03736422558719
"Dph3"	5.797843562107	5.4589770262835
"Oxnad1"	5.02680361611295	4.85973777608181
"Ncoa4"	8.13231449505237	6.29400988818868
"Timm23"	7.47136866296494	6.84057222615474
"Parg"	6.54041165504811	6.66771507326466
"Gm17210"	-4.97878794224898	-4.83103242003542
"Ercc6"	4.60102529155725	2.89486169006632
"1810011H11Rik"	3.71313734457904	-2.63645367103463
"Vstm4"	-4.97878794224898	-4.83103242003542
"Wdfy4"	7.03295185538239	-4.83103242003542
"Lrrc18"	-4.97878794224898	-4.83103242003542
"Mapk8"	2.33756456542062	0.0409790367317221
"Rpl23a-ps3"	-2.6987870404237	0.529574074001276
"Fam35a"	3.54848573193542	3.07895648696027
"Glud1"	8.09896311442568	7.9615460299028
"Wapal"	7.48336091321277	7.34601711717142
"A930038B10Rik"	0.506611389637083	3.04144105548653
"Ccser2"	4.53222699129828	6.20045998179589
"2610528A11Rik"	-4.8565812004128	-4.83103242003542
"Ghitm"	8.65979170226737	8.89976286464805
"Eif1-ps1"	-3.01910566649901	1.10412070541082
"Tspan14"	6.5958342844894	6.88374443811099
"Fam213a"	3.50351691113822	-4.83103242003542
"Gm7236"	-4.8565812004128	-2.35247636096429
"Gm7324"	-0.127470295331914	0.267763442312529
"Ear1"	-4.97878794224898	-4.83103242003542
"Gm8113"	-1.93051557802876	-4.83103242003542
"Ear2"	-3.92757958657396	-4.83103242003542
"4930431P03Rik"	-4.97878794224898	-0.148230090905086
"Gm17173"	-4.97878794224898	-0.693876768292017
"Ptger2"	3.74054743770476	3.262585248189
"Txndc16"	4.11054710242521	2.58735244921194
"Ero1l"	7.39773549741747	6.30906756553545
"Psmc6"	7.13891791868118	6.82753719183724
"Styx"	0.421009047892737	1.53829576163734
"Gnpnat1"	5.5858558351997	5.80106816078852
"Fermt2"	-4.97878794224898	-4.83103242003542
"Gm15601"	-3.12428150475059	-4.83103242003542
"Ddhd1"	2.48455411500754	2.83367209087145
"Gm15516"	-4.78402795708366	-2.0075681461513
"Gm7206"	-4.81194978427833	-2.63645367103463
"Gm1821"	2.79253938903701	3.99142901035967
"Bmp4"	-4.97878794224898	-4.83103242003542
"Cdkn3"	3.22631513271202	5.02831527374172
"Cnih1"	7.0074763457792	5.97062146083232
"Gmfb"	7.1164641001203	7.23990396443712
"Gm10101"	-3.64071319367224	-4.83103242003542
"Cgrrf1"	4.62868590021965	4.72641525184316
"Samd4"	-4.78402795708366	-4.83103242003542
"Gch1"	3.46412581406679	4.20090453591319
"Wdhd1"	6.90034848790669	6.01502718220415
"Socs4"	3.3319233082204	4.11683172760856
"Mapk1ip1l"	6.78252056332258	5.98766247635222
"Lgals3"	0.949169867966644	6.27046873210067
"Dlgap5"	4.24318190553741	5.98946699888673
"Fbxo34"	5.47988328533013	5.8137203657893
"Atg14"	4.75843166438594	5.22299941589174
"Ktn1"	4.6587996171914	4.90823130029044
"Gm6055"	-2.0075681461513	1.88716245254868
"Peli2"	4.09328125103787	0.157249307333277
"Tmem260"	5.30118456104295	5.17471534517013
"Exoc5"	6.58066106754091	6.60082077115021
"Ap5m1"	5.19135444920436	5.2212503502974
"Naa30"	5.14528078781335	5.5058113772742
"RP23-448H3.2"	0.548746335597761	0.686246547310061
"Ttc5"	6.15569970518078	6.00832715321741
"Gm10916"	-4.97878794224898	-4.83103242003542
"Rpph1"	-4.8565812004128	-1.8958527126167
"Parp2"	5.79020049684452	5.9785554858631
"Tep1"	4.91847169988594	4.85624667374461
"Gm26782"	3.67106494219664	4.36919943502411
"Osgep"	6.7768376001176	5.85454076243376
"Apex1"	5.36245854678803	2.69193114543758
"Tmem55b"	5.53691765289915	5.93038168386525
"Pnp"	7.17386748004475	6.32563800444366
"Pnp2"	3.09226729196342	-4.83103242003542
"Rnase10"	1.74128269343331	-4.83103242003542
"Rnase12"	1.55775315060865	-4.83103242003542
"Rnase4"	2.64602547067565	3.1167261072349
"Ang"	-1.37648209296078	-4.83103242003542
"Rnase6"	1.22432906416675	-4.83103242003542
"Ear6"	-4.97878794224898	-4.83103242003542
"Mettl17"	4.73221912904023	3.88280825576423
"Ndrg2"	4.59892757664173	4.30857854294724
"Arhgef40"	2.33756456542062	2.64038619359923
"Zfp219"	4.95162821323074	3.7587524666064
"Tmem253"	-4.03482855442014	-4.83103242003542
"Hnrnpc"	9.03178660940267	8.19080192715309
