"Sample_A_Adult_mTEC 2"	"Sample_B_Adult_cTEC 2"	"Sample_C_Embryonic_mTEC 2"	"Sample_D_Embryonic_cTEC 2"
"Ttll4"	4.28958165881952	3.8034741396245	5.50608866138008	5.5175230780326
"Cyp27a1"	3.15929677938272	3.10318807139473	1.67160602072273	-1.48236587675502
"Wnt6"	2.71746452695961	3.28274631421228	1.93247110815812	2.54508563965619
"Wnt10a"	6.34591845668371	3.44231640768421	3.52815159303011	0.242343593670289
"Cryba2"	3.11016241185018	-4.20667141118947	-2.84826645350341	1.00499854523294
"Nhej1"	1.73019652474264	2.58793964891596	1.77248154091147	2.66702998644902
"Slc23a3"	4.23660643574334	1.53425828025543	-4.09799144490433	-1.48236587675502
"Cnppd1"	6.65850664259004	6.5020797214646	6.00979422912625	5.88243354875006
"Fam134a"	6.73452249650004	7.17282197066163	6.12250816671793	6.54046566147956
"Zfand2b"	4.82829281123046	4.7485685527245	4.65575503412283	4.65386871613179
"Abcb6"	-3.29020078716329	0.245778607826864	-0.456582036643451	-0.234269674688107
"Atg9a"	4.5936604315145	4.39749504035419	4.68094947704041	4.49364338453555
"Ankzf1"	3.01242540283206	3.88655441769976	4.19100917108514	4.3845696726783
"Glb1l"	2.04830921924585	3.37434499103321	2.04472838851433	2.33288670916665
"Stk16"	5.25204516887408	5.43766587341242	5.23046895529746	5.46873017856794
"Tuba4a"	5.95396439616626	5.33120968727868	4.75319761640282	3.4383065588112
"Dnajb2"	5.44644009752229	6.49966046237849	4.74873981283244	5.04605832277527
"Ptprn"	2.26844213036662	0.619372908446026	-4.00843660308458	-2.09121723054575
"Resp18"	7.14250280461477	2.2503256593848	-3.86449083459789	-4.20667141118947
"Dnpep"	6.92614994557537	6.92051185427489	7.06386217295428	6.92734264323225
"Des"	5.81377053455303	1.76857475931024	2.71315629676089	1.10812460989767
"Speg"	2.12397153641825	2.44436108948145	1.97865646965344	2.86562600500338
"Gmppa"	6.01342901152246	6.08937635556004	6.14794208959938	5.78796663909934
"Chpf"	5.65681421222449	6.5305329356797	5.52407421260936	5.73512822887765
"Obsl1"	6.08742818509421	6.58568606180633	7.37734974166915	7.58885709373232
"Tmem198"	0.754177544755053	0.656128850899347	-3.73589870441773	-0.121692138454999
"Inha"	0.741906807445191	2.33401030434395	2.64206738008666	2.59507476311808
"Stk11ip"	5.01789595173056	4.97396308364807	5.47501654799754	5.3544380339592
"Slc4a3"	1.08240887955276	2.37129800379714	0.805338409360357	2.84989706243057
"Epha4"	3.99251664044091	3.21776198082076	5.90131877481245	5.9213336812632
"Pax3"	0.846871398106598	0.486498494131038	0.171052758456993	-2.83582819470414
"Sgpp2"	4.60657587612943	0.656128850899347	1.49293422796949	0.347950049438822
"Farsb"	6.57708263407784	6.55043294891783	7.26197688241004	7.0253376369409
"5730419F03Rik"	1.91774571764297	-0.391227086471594	1.37221828771331	-1.25861275632873
"Acsl3"	6.68171301846192	6.76533835315833	7.28757921714018	7.14757346856265
"Utp14b"	3.71469932799544	3.42855030270521	4.60490750766762	4.42441317003411
"Kcne4"	-1.98598545832248	1.43877851095816	-0.0665926730264654	3.48455036569948
"Scg2"	4.3706852689674	2.70563883327892	-1.68223934042194	1.79058844169254
"Ap1s3"	-0.673733444849718	1.05027714213347	1.41237758622073	2.04214112632114
"Wdfy1"	5.25555353588474	6.25198330332084	4.45060267040207	5.78678252043794
"Mrpl44"	4.9720889825209	5.4225812332596	5.56853461407789	5.48978941575163
"Serpine2"	5.60783725489862	6.22445523281452	6.03424538766775	7.4159973183156
"Fam124b"	0.0252926828955013	-4.20667141118947	3.60149828603514	-4.20667141118947
"2310015K22Rik"	-1.75336531592405	-4.20667141118947	0.449301109980395	-4.20667141118947
"Cul3"	7.68353224660738	7.06178296285886	7.9609096040157	7.24782408897859
"RP24-193D9.3"	-5.13178134072474	-0.98544271512805	-0.456582036643451	0.97823975346689
"1700016L21Rik"	2.2356319237215	-1.25861275632873	-0.0135970521219881	-4.20667141118947
"Dock10"	7.03663845901814	4.03018704496488	7.08564637121287	4.64491013203375
"RP23-328G14.3"	-2.84826645350341	-4.20667141118947	0.245778607826864	-0.756079215593325
"RP23-328G14.2"	-1.01842980403712	-1.43366183250901	-0.121692138454999	-1.25861275632873
"RP23-328G14.1"	-2.09121723054575	-4.20667141118947	-0.17907685754786	-1.74334402233855
"Nyap2"	-1.29962137342771	-4.20667141118947	-4.38828014285798	1.02739791062478
"Irs1"	1.17944928081203	3.31487496293335	2.54508563965619	3.65765421286327
"Rhbdd1"	5.86599573085697	6.18116330040532	5.34194307587637	5.21001184679924
"Mff"	6.55811706170799	6.77655734416593	6.70662624489221	6.81866783003812
"Agfg1"	6.22432798791024	6.34298451440409	6.61157246832098	6.40914961426327
"Ccl20"	8.08225565556776	6.01438564998985	-0.880401700881039	-4.20667141118947
"Sphkap"	1.64309822540077	-4.20667141118947	2.0023626272189	-4.20667141118947
"Pid1"	0.414165889483512	1.19305744522473	-0.98544271512805	-0.234269674688107
"Dner"	3.53208550918551	-4.20667141118947	1.24623694045653	-0.667722076358055
"Trip12"	7.47490805411041	7.12788870185409	7.5120247978185	7.54444141124979
"Fbxo36"	4.0379183092094	3.66518558365974	3.38645631185397	3.48106634339203
"Gm15433"	-2.34880944693674	0.585489711136567	-5.20799498610685	-4.20667141118947
"C130026I21Rik"	-0.0135970521219881	-0.0665926730264654	-3.86449083459789	-2.83582819470414
"Gm7609"	-1.43366183250901	0.807775403498248	-5.20799498610685	-4.20667141118947
"Gm2619"	0.128265930049259	1.76857475931024	-5.20799498610685	-4.20667141118947
"Gm7592"	-3.93178749280174	-0.264921815572025	-5.20799498610685	-4.20667141118947
"Sp110"	5.25924943006775	5.93319463327807	2.42949361604592	2.64558078119983
"Sp140"	4.18912405717637	3.21776198082076	2.14859020835649	2.00595311489101
"Sp100"	6.66930505509589	7.59480167535531	2.50802389529563	3.37434499103321
"A630001G21Rik"	-0.790069986138521	0.351170372263005	0.285232101554875	-0.391227086471594
"Cab39"	7.38046449359295	7.29906087756974	7.24736465429888	6.93404984714108
"Itm2c"	8.63744011509314	10.0388810273406	8.96731589990318	9.37913348572051
"Gpr55"	1.64850336573801	1.37400380502431	-0.762406987725622	-2.83582819470414
"2810459M11Rik"	-2.83582819470414	0.390967642182476	-4.22565862449779	0.866033441093526
"Psmd1"	7.94744881399585	8.71149545123688	8.38100578300236	8.39403012456571
"Armc9"	3.88689661302086	4.57360443900298	3.6621193261503	4.69159771789567
"B3gnt7"	0.414165889483512	1.65236674656955	-0.17907685754786	0.944584369948241
"Ncl"	8.52305844723921	8.52849414610993	9.5223051071722	9.5223051071722
"C130036L24Rik"	0.541116791580082	0.486498494131038	1.98422471610366	2.37129800379714
"1700019O17Rik"	-2.6094896656829	-0.47432441692015	-5.20799498610685	-4.20667141118947
"Ptma"	9.60109368103861	8.93988437795534	10.2550880561243	10.1484524550108
"Pde6d"	6.18175563617955	5.5924175787389	5.98983659777204	5.88892678926356
"Cops7b"	4.30642262255723	4.74364907883885	5.25618577282198	5.53799794936995
"Nppc"	3.68021216313478	1.35587014190782	-2.21652239578685	-0.456582036643451
"Dis3l2"	5.27342866481938	4.44561119361436	5.36908072025768	5.30526745081657
"RP23-26I10.2"	-1.98598545832248	1.89180371054834	-0.880401700881039	1.07740321076423
"Gm6136"	-1.68223934042194	-0.667722076358055	0.69710055501803	0.905873203325059
"Akp3"	4.96200082386655	-0.880401700881039	1.26583264126978	-4.20667141118947
"Ecel1"	3.74804586393781	-4.20667141118947	2.19926403104054	-0.456582036643451
"Chrnd"	1.53425828025543	-4.20667141118947	2.27683777551928	-4.20667141118947
"Chrng"	1.83383732259641	-4.20667141118947	2.11113903377462	-0.590833653142929
"Eif4e2"	7.28757921714018	6.3245219733758	7.62423355728163	7.21253722768551
"Efhd1"	3.2141452076307	-0.585108552615409	4.53117548250199	6.05330820351408
"Gigyf2"	5.39198414689503	5.40148591376323	6.21622164807851	6.56735765515314
"Ngef"	1.05027714213347	0.285232101554875	2.06967592667244	4.21923394392752
"Neu2"	0.72338173475719	6.09303193327852	2.01320857602838	5.88805188379257
"Inpp5d"	6.43678037227088	3.23191630470779	3.57148046243442	0.541116791580082
"Atg16l1"	4.71531971699353	5.20660836516636	4.53117548250199	4.75774078886742
"Sag"	1.41325300968795	-0.667722076358055	-4.00843660308458	-0.590833653142929
"Dgkd"	5.62933689397698	5.26523309087357	5.44378245802441	6.09153707609837
"RP24-398O5.2"	-0.851172914044199	1.02042912634058	0.216055351241343	1.69679532910295
"Usp40"	4.91896677338094	5.42534432954819	5.97244192779939	6.17110168179751
"Ugt1a6b"	-1.4422497087067	-0.667722076358055	-1.09308740671409	-1.25861275632873
"Dnajb3"	0.351170372263005	0.450803926011547	0.946852765854606	2.12397153641825
"Mroh2a"	1.52569115945311	-0.851172914044199	1.65314742692342	2.49110792808045
"Hjurp"	6.27706596365892	6.22327403611802	7.56118431082191	8.12013416177771
"Arl4c"	2.99305038213566	3.5209378229978	1.70953748716857	2.90164842352628
"Sh3bp4"	6.12087348175078	5.97656585748185	4.97314072012854	5.7717625089668
"Agap1"	5.92852961285429	5.955648324725	5.75905677318268	5.95396439616626
"RP23-102K8.1"	-0.0751297286294268	-1.09308740671409	0.741906807445191	1.85930990198472
"Ackr3"	1.20618655513648	3.25589273517003	3.91494112633651	-0.281002842669889
"Cops8"	6.28297228772576	6.36681740279098	6.58117734246658	6.48184618155715
"Col6a3"	3.80820839157015	-4.20667141118947	0.968832334563154	1.10812460989767
"Mlph"	4.45623347868813	2.69192401552396	5.97398499764542	0.762499678542013
"Rab17"	2.13330739415378	-2.57009619110146	2.05177726289124	0.0547453313498076
"Lrrfip1"	6.54609445479006	5.42534432954819	5.99414938114363	6.14806510247923
"Rbm44"	0.0802691331029918	-1.12835954327532	0.725939715409929	0.97823975346689
"Gm7776"	-0.93235012947525	-1.12835954327532	-1.09308740671409	-2.09121723054575
"Ramp1"	2.43940157748659	4.30935256264348	0.245778607826864	-1.74334402233855
"Ube2f"	6.42938413020894	6.40221883395356	6.39356720973499	5.71454728119808
"Gm7785"	-3.29020078716329	0.0802691331029918	-1.25861275632873	0.798124693692311
"Scly"	5.32414913204041	4.71713913454266	5.03920117059806	4.33961881239267
"Espnl"	2.96385481692778	0.550762124304975	2.38681921690566	2.35448041957864
"Fam132b"	0.0374547133991539	-2.57009619110146	2.31872258935627	2.28392097424565
"Ilkap"	5.23555328429823	6.03233329731532	5.76257289785808	6.09786372184172
"Hes6"	8.05143518799371	8.53424427324395	7.47758640942074	9.72279534914162
"Per2"	2.97657240943235	1.83684772377062	1.22023515470627	2.72811021808572
"Traf3ip1"	2.66884242121887	3.48025584021899	3.44972387207281	4.15608122781089
"Asb1"	3.53590251766108	3.18410673927156	3.78150448168831	4.42441317003411
"Twist2"	-5.83362007123914	0.351170372263005	-5.20799498610685	1.41689620995977
"Hdac4"	5.37989882215436	6.66598417500381	4.86068128196723	5.74189266669089
"Ndufa10"	7.01840498632379	7.1281660852173	7.1524430737056	7.29213160274643
"Myeov2"	7.44070058086266	6.58256238601789	6.92160417170466	6.66092214853385
"Gm29483"	3.4357404033878	1.87926570734811	1.02954478458396	-0.329051091361581
"Gm29481"	-5.13178134072474	4.09026574860576	0.351170372263005	2.19926403104054
"Gpc1"	8.54101120019343	8.79162745766106	8.62915443935253	9.30093911775356
"Gm29480"	-6.22986069641943	0.905873203325059	-4.38828014285798	-0.0135970521219881
"Ankmy1"	0.271252477633871	3.75888335229514	-0.590833653142929	3.38947172714336
"Dusp28"	1.76857475931024	6.86581771760867	3.11789218560837	6.29691083533882
"5033417F24Rik"	-1.12835954327532	2.85459016907197	-0.456582036643451	3.12478174477447
"Rnpepl1"	7.03284715490208	8.94704037880058	6.91901572410363	8.9385968585931
"9430060I03Rik"	-0.978370454020194	0.285232101554875	-1.68223934042194	-0.456582036643451
"Capn10"	4.57838324419681	4.68130979051715	4.54441447992723	5.00413544887846
"Gpr35"	1.15859223493613	-2.21652239578685	1.19999369284545	0.242343593670289
"Kif1a"	3.52602841089825	-4.20667141118947	2.36499189098433	-0.234269674688107
"2310007B03Rik"	3.45336469613273	1.61305015495491	2.90164842352628	1.41689620995977
"Sned1"	0.7900354790728	0.787565101194309	1.62972664794372	-0.0135970521219881
"Mterf4"	3.40558639954644	4.91446205233324	4.52784284184169	4.5938455823317
"Pask"	1.69226786457091	2.58793964891596	4.4782950046852	4.88906373389389
"Ppp1r7"	5.5847646382147	5.96023079468479	6.19992017269062	6.33895902131829
"Ano7"	5.1661523455711	-1.67299078855139	3.15517301594525	-4.20667141118947
"Hdlbp"	8.08713178081921	8.19397788590725	8.3465732379039	8.57263100188853
"Sept2"	7.65566356677722	8.3274457178935	8.26622114233034	8.49625786934512
"Farp2"	3.67577302842227	3.01730290579665	3.19984164528826	4.2259484725675
"Stk25"	6.40596868240902	7.36538229346827	6.71607569803642	7.18682116512758
"Bok"	6.47349197973248	7.90591904301338	6.28202010524022	7.19573138878307
"Thap4"	5.19512346979862	5.15134221850505	5.18228680528216	5.43511730142714
"Atg4b"	6.38487690532509	6.45170325160883	6.54159178834466	6.39677213351627
"Dtymk"	6.12353429096589	6.24279285193106	6.66151937116468	6.95218647624964
"Ing5"	4.6100344484809	5.69142436377448	5.25965422636047	5.42621772827737
"D2hgdh"	4.1715763155604	4.28652209192247	4.44018775533817	4.46246596879478
"Gal3st2"	2.89511157333292	-2.09121723054575	2.36499189098433	-4.20667141118947
"Gm9994"	0.69710055501803	-4.20667141118947	-0.238953815333504	-4.20667141118947
"Gm6086"	0.0997496728936515	-4.20667141118947	-0.98544271512805	-4.20667141118947
"Pdcd1"	-0.762406987725622	0.656128850899347	-5.20799498610685	-2.83582819470414
"Fam174a"	5.5304493286855	5.52932650360252	4.87791953787793	4.16403762353736
"Gm15427"	3.9445731516924	3.96591324490645	4.63300500960364	4.50682308918668
"St8sia4"	-0.47432441692015	-0.880401700881039	0.805338409360357	-0.391227086471594
"Panct2"	-0.98544271512805	-4.20667141118947	-1.4422497087067	-4.20667141118947
"D1Ertd622e"	3.89734004293789	3.45385877008592	4.24914525371957	2.94069048105497
"Ppip5k2"	6.81470120913021	6.36432623605384	7.28922550972026	7.0296658414285
"Gin1"	2.40291615972703	3.73498740683481	3.02328333495258	3.21737909982745
"Pam"	7.10192239090479	5.75630074425078	4.80056679971662	4.94368510525708
"Gm3531"	-0.456582036643451	1.24432860923093	1.64466637465465	2.07769736291589
"B230216N24Rik"	0.913337792444385	0.550762124304975	0.128265930049259	1.05027714213347
"Gm29461"	7.71994095647197	3.38947172714336	2.50042884896242	-4.20667141118947
"Gm7967"	0.245778607826864	1.45941728663711	0.285232101554875	-0.53096784033464
"Cntnap5b"	-0.98544271512805	1.11589899866684	-4.00843660308458	-2.83582819470414
"Tdpx-ps1"	-1.4422497087067	0.390967642182476	0.762499678542013	1.50772387386289
"Rnf152"	0.171052758456993	0.310201622047507	0.171052758456993	-0.981906584574122
"Gm3608"	-3.8494605864885	0.0374547133991539	0.0802691331029918	1.28328448159059
"Pign"	5.17352581667547	5.33821748858219	6.20639040223315	6.28091461363603
"2310035C23Rik"	6.18498485428027	5.65739222439199	6.3347983752898	5.91779224504086
"RP24-283P23.1"	-4.67265602379546	0.0802691331029918	-0.238953815333504	-0.121692138454999
"Tnfrsf11a"	8.76988925449973	5.77004485972321	9.03998397631154	4.27957843056237
"Gm7160"	0.479033478443398	1.3938528557379	0.0802691331029918	1.64850336573801
"Zcchc2"	4.79892606572871	5.86266263227413	4.74248000861821	5.40620743050795
"Phlpp1"	5.02173076436526	4.01615331157891	5.69515599841005	4.38711840517719
"RP24-92A2.1"	-0.762406987725622	-4.20667141118947	0.866033441093526	0.174659526115813
"Bcl2"	4.51619539027453	6.41510169114936	5.98644122663034	5.35298530899253
"D630008O14Rik"	-0.203684996317038	-0.756079215593325	0.171052758456993	-0.981906584574122
"RP23-395G18.1"	-3.73589870441773	-0.851172914044199	0.822572891897347	0.905873203325059
"Kdsr"	4.88248077070458	4.99972047702542	5.4171769699485	4.51066431455978
"Vps4b"	7.17891230518737	7.18157870137849	7.24312430725872	6.85395316395166
"Serpinb5"	5.24657372010452	5.84020953302029	3.82222174878313	2.54121341201391
"Serpinb12"	7.24352647879037	-0.667722076358055	3.67577302842227	-4.20667141118947
"Gm8080"	-1.83338716728946	0.417222465066826	-3.93178749280174	-2.09121723054575
"Serpinb3a"	3.96648528941502	4.05822404871542	5.36410928588866	1.50772387386289
"Serpinb3d"	0.62259329545416	0.486498494131038	0.285232101554875	-2.09121723054575
"Serpinb3c"	3.47628044649761	0.171052758456993	2.02825894778505	-4.20667141118947
"Serpinb11"	6.47597828792998	6.94704934012875	5.60365182083334	2.43478827546139
"Serpinb7"	5.64857001571609	2.62023132808902	1.98422471610366	-0.873722366287094
"Serpinb2"	8.53424427324395	6.14673940167733	2.78580005559446	-2.83582819470414
"Serpinb10"	0.486498494131038	1.92028568419802	1.13741237702133	-2.09121723054575
"Serpinb8"	4.1753751108876	3.37145503526834	2.65925015234797	-0.873722366287094
"Cdh7"	-1.98598545832248	0.905873203325059	-2.21652239578685	-4.20667141118947
"Dsel"	1.93247110815812	4.48186416344621	4.24566583795491	5.15484411247475
"Cntnap5a"	4.41817646072113	2.01451536644427	-2.21652239578685	-1.25861275632873
"Tsn"	6.5930981258149	6.79272811762766	7.02618839027544	6.91469264783279
"Nifk"	5.58122266697205	5.99168305026306	6.46410364699009	6.40982251538648
"Clasp1"	6.51016134812082	5.94222162219147	7.1231303933342	6.84607697220834
"Gm22710"	-0.98544271512805	-2.21652239578685	-0.238953815333504	-0.174568376840294
"Tfcp2l1"	7.15222713831189	5.99458732134256	4.42051782473086	2.5343133936727
"Gli2"	0.414165889483512	2.87400280831076	3.20471643343168	5.72306532577016
"Inhbb"	4.86994658628181	5.02270833927546	1.50772387386289	2.59507476311808
"Ralb"	7.23579020036435	8.17361762897219	7.80214567591509	7.9740771457634
"Epb4.1l5"	5.2339951050933	6.17873151670479	6.04671999455987	8.01018407704796
"RP23-386K20.6"	-4.67265602379546	-0.0665926730264654	-0.673733444849718	1.30235714683775
"Ptpn4"	4.28360114345121	5.15268199850542	4.89950482980024	5.65028418163134
"RP23-274C16.4"	-2.21652239578685	-4.20667141118947	0.323561436787872	1.58893840406573
"Gm28209"	-5.20799498610685	-0.329051091361581	-2.09121723054575	0.582715283915735
"Tmem177"	2.11113903377462	3.50558130420056	3.95438122317287	4.04696801824053
"Tmem37"	5.516397129117	4.43132957324476	0.128265930049259	4.8629113324752
"Dbi"	8.21707374115895	6.85156237452368	8.11962244709854	8.29896249932874
"3110009E18Rik"	1.22023515470627	1.94320593817805	2.98011184487129	3.62394455731585
"Steap3"	1.76857475931024	1.54343871916559	1.06475709855656	-0.281002842669889
"Insig2"	6.72377931051424	6.6250714941735	5.97808094195317	5.33679667079578
"RP24-98O21.4"	-2.83582819470414	-4.20667141118947	-0.507465535404746	0.905873203325059
"Ccdc93"	3.84453257058739	4.51578830923784	4.27726279489973	4.76334857066909
"Htr5b"	-1.25059745402066	-0.667722076358055	-5.20799498610685	-4.20667141118947
"Ddx18"	4.60452705007936	5.16426514162384	5.44066496428035	5.3544380339592
"Dpp10"	6.84298609705642	1.66630100998608	6.4654683302315	-0.121692138454999
"RP23-247F18.3"	-2.09121723054575	-4.20667141118947	0.128265930049259	-4.20667141118947
"RP23-415F2.1"	-4.67265602379546	-0.667722076358055	-0.98544271512805	-2.83582819470414
"RP23-267J24.2"	-2.21652239578685	-4.20667141118947	-0.98544271512805	-4.20667141118947
"Actr3"	8.58843915236294	8.03304329376615	8.85654031583094	7.9113348032508
"Slc35f5"	5.95231858306441	6.09057119455321	5.73222610284653	5.71187664464262
