gene	pval	qval	mu0	k	t0
265	Asphd2	1.6199307178572e-05	0.0010278963061529	191.116643570234	-1.16028254856245	-1.98290182661878
266	Itpr1	1.60614445389133e-05	0.0010278963061529	10.7195384156647	-1.23193997603848	2.50550175336483
267	Slco1a5	1.62523246408092e-05	0.0010278963061529	31.2218932258528	18.7312531904562	7.06021743114608
268	B3gnt3	1.63126587851733e-05	0.0010278963061529	4.39395980399369	3.35095037194753	4.5366741700942
269	Ces2e	1.62523246408092e-05	0.0010278963061529	31.2218932258528	18.7312531904562	7.06021743114608
270	Plagl1	1.63129479367203e-05	0.0010278963061529	9.16983887058574	8.20960944744956	6.28544465078528
271	Xdh	1.6080837500566e-05	0.0010278963061529	11.4688954864629	2.19938289814944	5.44703924893702
272	Ethe1	1.65157557381211e-05	0.00103684943008881	37.6652746193717	0.574509720885183	3.26646208217904
273	Anxa10	1.6746695860963e-05	0.00104749662462199	6.99408606802907	9.42981150428458	6.25929900903586
274	Dbn1	1.69784866177972e-05	0.0010581191149106	990.004015753446	-0.591037934269349	-6.19082027940721
275	Ch25h	1.70803473521054e-05	0.00106059640503473	1235.3075524681	0.40172314996435	16.1993169337711
276	Sytl4	1.72864115137195e-05	0.00106950276452273	5.33092294074789	-18.5543871150256	2.88464675078655
277	2410124H12Rik	1.75942761356577e-05	0.00108462043065881	14.2134772527226	-1.46929004933508	2.90426440686793
278	Wfikkn2	1.76637139810324e-05	0.00108498410050399	78.5336059859378	0.345321861920227	12.4041505713321
279	Serpinb3d	1.83008332980039e-05	0.00112008971109933	6.9137152385263	9.30413097939481	6.26145020274071
280	Pigk	1.84438054898437e-05	0.00112318439694903	46.4297087517057	1.80804751660731	1.4535718979976
281	Arhgap18	1.84829477361605e-05	0.00112318439694903	129.26886887212	1.24454011656047	9.13571472400347
282	Cenpn	1.86259552871291e-05	0.00112786103717382	559.597944412273	-0.48111697397107	-4.28385193324462
283	Snx25	1.96062695488125e-05	0.00117472511865096	8.11443541538247	3.61818059856595	5.67632382909647
284	Dlgap5	1.95668238569066e-05	0.00117472511865096	283.080162981447	-1.05002457810196	-2.7398629519634
285	Gm10076	1.95465242593615e-05	0.00117472511865096	128.284300965534	-1.27056649348878	6.85007091202896
286	Spcs2	1.96870969431621e-05	0.00117544359231271	302.884015330214	-1.44338344409354	7.45005433320308
287	Frmd6	1.98585305305979e-05	0.00118154796982749	193.181526412819	42.2352640039914	6.04075571977872
288	Psrc1	2.06550267340414e-05	0.00122467096010587	179.020762005776	-0.526364878611129	-3.59157231076067
289	Psd4	2.11065412889906e-05	0.00124711176142146	48.5454024849819	29.2044802055204	7.05887892399885
290	Kremen1	2.12687825104123e-05	0.00125236458671655	1137.19488697798	0.758454360493722	11.3799060846462
291	Hk1	2.15472195966848e-05	0.00126439973138484	6.96886634880199	22.3489307362893	5.05112325356749
292	Chml	2.1841856973694e-05	0.00127729982768082	307.358182409436	-0.972132547515154	-3.17055464752644
293	Nrxn1	2.20630185915933e-05	0.00128582971150186	4.89133324522843	-6.02071352482355	2.66172047800661
294	Sugt1	2.24704714380493e-05	0.00130069752635976	66.7031225717003	-2.3486096236893	6.82315467889182
295	Alkbh7	2.24136501186711e-05	0.00130069752635976	62.757988839083	-0.478952917404702	8.14223309509206
296	H2-Q2	2.37322701077294e-05	0.00136909542013374	768.963560209696	0.624104372535796	11.9454880911894
297	mt-Tc	2.39665336268647e-05	0.0013779546404456	18.6287420168047	-1.80568329236064	4.20055598492198
298	Tead2	2.46911529551036e-05	0.0014054204262045	411.064706206448	-0.329672690480568	-6.38565758084226
299	Tmem59l	2.46592071028257e-05	0.0014054204262045	5.03506341306967	-4.10550777655889	2.50570331899288
300	Nt5m	2.45411604308371e-05	0.0014054204262045	39.5267499236148	-1.66429704189448	6.4890132809645
301	Rpl31-ps8	2.48670819556728e-05	0.00141073186536568	4.53225071177383	-1.47610071625957	6.60823166678413
302	Klf7	2.5488684013799e-05	0.00143417895593617	429.976647122847	0.456546704292342	15.2561490896228
303	Casc5	2.55323496488988e-05	0.00143417895593617	6.18414926859218	-11.5261493223445	2.98824142205375
304	Cenpe	2.53819094451338e-05	0.00143417895593617	725.055791911645	-0.783477275861776	-3.28628086809659
305	Ces2g	2.59074135760663e-05	0.00144285620804376	45.325338249429	26.084333161115	7.06403440784054
306	Arhgap44	2.59403171626513e-05	0.00144285620804376	163.271908763011	0.687781488408433	10.2575480333729
307	Nolc1	2.59285808921146e-05	0.00144285620804376	7.56423599644712	-2.78215530738742	2.39732728148223
308	Rbm24	2.61672294400693e-05	0.00145075198025527	137.296827349895	-1.08703856303861	-1.38963854797589
309	Gm12250	2.65799411384889e-05	0.00146886432000271	19.8564020857052	1.27689844614052	3.5706145341278
310	Atp8a1	2.67570526928554e-05	0.00147388203801032	717.017882200019	3.41918434469861	7.87140813605361
311	Parp14	2.71137975089021e-05	0.00148873056675888	471.137290291324	0.874513037753879	10.7398928216461
312	Gm28959	2.74660669026857e-05	0.00150323896932776	708.138069259607	0.263843067819588	17.3792968305909
313	Crispld1	2.7640432668702e-05	0.00150794897204714	325.253713096849	-0.969524564926425	-3.26814891759999
314	9530052C20Rik	2.8268637878466e-05	0.00153730974653721	6.52554525635082	-1.77639558371062	1.91731552346907
315	Diablo	2.92439143878571e-05	0.00158028190533876	172.602709002227	-0.325231750674464	6.13468030738161
316	Mapk13	2.92272651190877e-05	0.00158028190533876	1149.70096103678	-0.610136966440373	-5.22024776121818
317	Esf1	3.03087094450033e-05	0.00163265464505639	794.466926132526	-0.80841275225245	-3.54989130576108
318	Lrrc24	3.06604601287499e-05	0.0016464088589891	613.890021940268	0.251028355838366	21.3140008712176
319	Nnat	3.08800057533852e-05	0.0016529999318019	25.7139157772954	-4.54791229321187	2.91178463071105
320	Wdr82	3.2035431101416e-05	0.00170949069214931	54.2593411824139	-61.7411213996772	6.01260890518178
321	Ddah2	3.34444716697523e-05	0.0017791208667685	3316.48130466126	-0.146158200270815	-28.4597959363503
322	Tmem62	3.38518023389909e-05	0.00178963893727743	8.84225442800076	7.83845101565194	6.34407849491843
323	Slc47a2	3.3830226058901e-05	0.00178963893727743	4.98291710751595	2.52221913672449	5.43958033343718
324	Trim47	3.47307130657376e-05	0.00183043721083499	19.8143507182884	2.64242603200136	4.72033345216014
325	Palb2	3.50973568561734e-05	0.00184406912515697	30.9056145317933	-14.4981266774844	0.925591597261264
326	Rorc	3.58462560559963e-05	0.00187008708477308	5.46693221444871	13.539418287728	5.16058505862808
327	Extl1	3.57532888437174e-05	0.00187008708477308	595.131493434945	1.33960248158395	9.80692246509748
328	Rangrf	3.59210918133971e-05	0.00187008708477308	384.042623185633	-0.30744821559064	-5.53999318528182
329	Pydc4	3.60424467164167e-05	0.00187070158094083	115.548756045885	1.85218123003194	8.56302211114145
330	Scn3a	3.62221811541312e-05	0.00187433322844831	301.892891965055	-0.878475832568774	-3.70895339548266
331	Gbp3	3.6582876257363e-05	0.00188727853465478	1234.70571490158	1.0647273816382	10.1390413259957
332	Parp12	3.68809096652519e-05	0.00189692293205976	561.958735591243	0.213636746524121	18.986065355878
333	Kcnq1ot1	3.78543876823495e-05	0.00192654022043366	672.677843489968	-0.744705969074578	-3.73220193018163
334	Mt2	3.76139159156557e-05	0.00192654022043366	956.318697119738	0.939814124812627	10.7484977118083
335	Aldh1l2	3.79080296360804e-05	0.00192654022043366	6.18497502759747	-32.7781177085428	2.92967650200985
336	Gjb2	3.7783783645874e-05	0.00192654022043366	151.982649456587	2.98033986771404	7.65129113012211
337	Npas2	3.88643541954196e-05	0.00194618097431374	6.60615647197926	29.1753212638633	5.05545475805341
338	Mastl	3.85558352075177e-05	0.00194618097431374	9.5181201941949	-22.8544011648679	4.91479550985918
339	Gm14303	3.88165529926411e-05	0.00194618097431374	5.32839950198387	-0.647116736007803	6.74308941701178
340	Gm16272	3.84168745632365e-05	0.00194618097431374	84.7536316022801	-0.768334558597742	7.27004433976797
341	C330022C24Rik	3.87480600166199e-05	0.00194618097431374	352.5726954948	139.609370188487	7.02255624232996
342	Dpep2	3.90080485447463e-05	0.00194766502032189	398.364693449599	0.780501125456638	12.7284008532798
343	Ccpg1	3.93027006621251e-05	0.001950967780542	210.051224052283	0.287027027891109	18.9559292199268
344	Bora	3.92344718702191e-05	0.001950967780542	38.1435586488192	-11.8432735338094	3.10482248106929
345	Dmxl2	4.00422308459331e-05	0.00198191633021784	7.39831249455261	-32.7602469889843	2.92367499004921
346	Jund	4.08508049521395e-05	0.00199897183678642	44.712318088986	14.7979861568439	5.04893521152431
347	Trak1	4.0535347821535e-05	0.00199897183678642	7.52052411377434	1.05201183488044	4.93826931069902
348	Esr1	4.09721329863697e-05	0.00199897183678642	19.0816355938002	15.6544739928765	7.03229962578062
349	Hspa1b	4.09057340397645e-05	0.00199897183678642	18.6320432808473	0.735175482123233	4.99593540643771
350	Mc4r	4.06294837710552e-05	0.00199897183678642	165.622127845683	-0.694929733622643	-2.6754948274972
351	Gli3	4.12604491722477e-05	0.00200730321955926	14.2463433072666	-0.968989902288357	4.65558707991933
352	Elmo1	4.20922567869344e-05	0.00203616820649771	42.3826026345393	22.8131922928594	7.06732052342961
353	Map3k8	4.20762441227579e-05	0.00203616820649771	48.3635953937573	7.02017935916614	4.65624724707731
354	Zfp786	4.22568501033193e-05	0.00203835585413638	98.6991015379978	-2.26733436254808	-0.201407090633278
355	Prkcdbp	4.29750297406249e-05	0.00206109137634617	7067.1407151515	0.9500588942814	12.3821358167713
356	Fbxl19	4.30425752303401e-05	0.00206109137634617	10.4485037927008	-0.517418134800581	1.55357967147033
357	Tenm3	4.3160857266e-05	0.00206109137634617	13.8938758927738	-4.40411551491758	2.83786218716684
358	Tmem221	4.32109810688644e-05	0.00206109137634617	35.0740561590787	-30.0821698233124	0.952123784359304
359	Tox3	4.34387772708528e-05	0.00206618540578575	414.045067469851	-0.93485718266346	-3.5169166673524
360	Cenpa	4.43153206972072e-05	0.0020956264337363	125.831425248191	-1.16794963683838	3.26741508376324
361	Hnrnpl	4.45486293889831e-05	0.0020956264337363	108.736425529669	-58.0560555716322	7.00067163841175
362	Spink8	4.42035438850654e-05	0.0020956264337363	59.8795004088798	-4.15395493267605	2.74809779899324
363	Eif3e	4.45063300603317e-05	0.0020956264337363	280.848491808851	-41.9883903607077	6.9931665235156
364	mt-Tn	4.54153531397602e-05	0.00213052903905095	35.0137130488367	-12.9616140605411	4.03046048112601
365	Ccdc65	4.62365867039632e-05	0.00216311220426541	4.57600131020435	4.36123957314635	5.44395855751722
366	Hnrnpul2	4.64178047340658e-05	0.00216565692251068	549.228637380863	-1.25600646198316	-1.73013131979542
367	Pycr1	4.66301709290019e-05	0.00216963705390637	4.40645701983967	-2.29157897000224	3.35505476895303
368	Pds5a	4.67700281874196e-05	0.00217023098187059	248.108768923867	-0.348521891384717	-6.67139956340606
369	Kdm6a	4.69146323603797e-05	0.00217104136093725	332.225489173581	-0.477174374628777	-3.60884336019198
370	Mthfsl	4.72569175162516e-05	0.00218097060407436	28.36031245668	-1.00563206922727	6.39213386221071
371	Ifi202b	4.76738489787457e-05	0.00218146638995065	25.4665469031384	212.165800857992	4.8656741212251
372	Cyp4b1	4.77786618553259e-05	0.00218146638995065	99.4274761438798	2.21745078696093	8.2414285168664
373	Cbs	4.77786618553259e-05	0.00218146638995065	99.4274761438798	2.21745078696093	8.2414285168664
374	Sh3kbp1	4.74958589491681e-05	0.00218146638995065	8.64414978321196	14.7209938696894	6.18160971913738
375	Ccl19	4.82756947996825e-05	0.00219243554361537	370.22395457346	0.614287247922702	14.2402520571903
376	Pcdhgb8	4.82695044961544e-05	0.00219243554361537	5.07326611371023	1.99584533429854	5.61589796953888
377	D730001G18Rik	5.17433463558392e-05	0.00234368536438278	20.229270382732	13.7747195540077	7.05336800040567
378	Gm19412	5.19309725015405e-05	0.00234596107522832	218.969249216973	0.311303476159147	12.3816431409011
379	Gclm	5.24894432793978e-05	0.00235870982483947	799.854777670919	0.192081972382624	22.3299331030927
380	Kcne1l	5.23677024433321e-05	0.00235870982483947	4.7322047392118	-3.40617304174718	2.43951388535606
381	Nlrp6	5.29178462784484e-05	0.00236551084568268	110.72412618837	2.18804985586659	8.31780933033199
382	Ighg1	5.29178462784484e-05	0.00236551084568268	110.72412618837	2.18804985586659	8.31780933033199
383	RP23-346B12.4	5.37150435642622e-05	0.00237071428898357	386.130439173455	-0.766660970372366	-4.85383805321805
384	Med12l	5.36783312140415e-05	0.00237071428898357	226.43581754669	-1.90436249735788	-0.568326563843095
385	Igf2	5.38672490118074e-05	0.00237071428898357	19.8808785525657	-113.00327640982	2.98715266211931
386	Nktr	5.38395199691781e-05	0.00237071428898357	1180.77342720016	-0.21246234204753	-16.4262818895571
387	Sdhaf2	5.34216919443396e-05	0.00237071428898357	621.033534981261	-0.0837528018560341	-29.9405098236372
388	Arhgap19	5.3726721038737e-05	0.00237071428898357	57.8239149290321	-2.86926164960806	3.39556844427279
389	Clcnka	5.45684059043963e-05	0.00239539871265674	15.9950210342945	-12.184790567443	0.974690751870458
390	Gja3	5.47264764591026e-05	0.00239617772311701	28.8680454533513	-18.1884350038344	0.932191926233318
391	Rasl10a	5.50852191096122e-05	0.00240571662791749	13.6528185333494	35.5109273836888	4.92923785171772
392	Osbpl5	5.56142193824316e-05	0.00242262349534286	106.447343964297	0.703112790665365	11.3350653274344
393	Mipep	5.59067886149841e-05	0.00242917130378999	45.3078766998246	-0.87377709419569	6.61628521369344
394	Ak1	5.65321312390309e-05	0.00245010830720226	268.246878278777	-1.31996312933024	-1.95506856382906
395	Trappc5	5.71335316215327e-05	0.00246990426827669	30.5010655692935	0.694162270876503	0.757974708899274
396	Bex4	5.76388839877911e-05	0.00248545854286748	32.2874222400031	-26.4750643662585	2.95383874337006
397	Csf1r	5.82467359896123e-05	0.00250534323364892	104.866058765374	-0.245541462072704	-15.5381560373656
398	Ung	5.8643667185037e-05	0.00251402758966684	293.721780746271	-0.321568295930928	-11.4043752377235
399	Mafa	5.87430902012808e-05	0.00251402758966684	3.42311912561557	0.702930544486305	3.51746541728828
400	Polr1d	5.93599623174303e-05	0.00253378229872866	837.865959313129	-0.195819711313189	-9.51321018609681
401	Tmem106a	5.9501446579421e-05	0.00253378229872866	886.11973432447	0.761227622536466	12.0756875669769
402	Tmem128	6.08001648794463e-05	0.00256535031801085	51.6417835626202	576.070413180837	1.00045199424991
403	Pxn	6.08436916604822e-05	0.00256535031801085	1872.06100938339	0.791031016669468	12.3674286587472
404	Acss3	6.05894991649727e-05	0.00256535031801085	333.678798531079	-0.887894454682088	-3.83145125119877
405	D030025P21Rik	6.05765627861795e-05	0.00256535031801085	146.377893703528	2.13598623292647	8.49613061873216
406	Tmem17	6.11232038320862e-05	0.00257078775526282	19.2304331218928	-2.18303562816458	5.51482074287276
407	Rassf2	6.24353944123847e-05	0.00261310488967128	29.4145620817472	20.7777481959714	4.99240910611884
408	mt-Tw	6.22856153254614e-05	0.00261310488967128	21.2774037128061	-1.96265661463208	4.40823080737908
409	Dhrs7	6.2796390923849e-05	0.00262178770517273	80.4773070835089	0.788194334971299	3.12717353293852
410	Efhd1os	6.32518932775566e-05	0.00263436421855502	3.75822032759419	-2.25288577813616	3.35006682876163
411	Sox11	6.38976852111994e-05	0.00265478557826385	193.298440902774	-1.65961068480226	-1.12027090304039
412	Slc4a11	6.59424125212688e-05	0.00268742872604579	108.904486550053	2.16579357283955	8.33731578568741
413	Rfc2	6.55621841080751e-05	0.00268742872604579	87.0391172351871	-0.443482656184446	6.07017538563453
414	Mtr	6.5029450447217e-05	0.00268742872604579	24.067609830254	-12.1645999461592	0.915957764405051
415	Bace2	6.58064839308965e-05	0.00268742872604579	1455.1462204428	1.03952800399359	10.5959300032809
416	C3	6.59424125212688e-05	0.00268742872604579	108.904486550053	2.16579357283955	8.33731578568741
417	Sncaip	6.54596454499914e-05	0.00268742872604579	295.123721419282	-0.808528917466366	-4.21954530150606
418	Cst6	6.53335732989299e-05	0.00268742872604579	212.565940301727	0.341058917384091	14.1969946536456
419	Cnga2	6.5196672819399e-05	0.00268742872604579	44.89473208525	27.3849278162194	7.06577953536489
420	Stau2	6.81149112968145e-05	0.00275675855781007	19.9217272311725	-2.06239060616325	5.96156429631558
421	Zyx	6.81265954850317e-05	0.00275675855781007	1336.4404054054	0.495758913164608	13.9790568421083
422	Fam115c	6.81279053288738e-05	0.00275675855781007	25.7512444675188	38.7807085561831	3.0183783879902
423	Foxs1	6.92271466995094e-05	0.00279461644690502	5.17974258215003	33.5110050012761	4.06298208300254
424	Tada2a	6.96158745867118e-05	0.00279708393986515	976.963118908017	-0.527941950591888	-5.53136367449063
425	Zfp52	6.95273359965088e-05	0.00279708393986515	32.0065539231358	-15.949107804838	0.911986170062095
426	Rab30	7.03031887330151e-05	0.0028114689714402	814.650365083767	0.331321257280327	18.4252125465059
427	Hydin	7.02968768491268e-05	0.0028114689714402	32.612025877293	16.3915953248856	7.08722259045531
428	Junos	7.08066946434723e-05	0.00282498859283162	204.947712386488	0.565121411451452	10.7181396570476
429	Slc46a3	7.10031173567291e-05	0.00282622198597554	4.92265560804445	-19.0650828111377	4.89211359591602
430	A430005L14Rik	7.14457027621964e-05	0.0028372251636448	27.6580286723576	-12.2941720490286	6.91177866567469
431	Zfp759	7.1786136179947e-05	0.00284413007287419	147.36079166384	-2.12256248106485	-0.517631157003111
432	St5	7.26807291479523e-05	0.00286627281970077	5247.18468324423	0.244076551999591	27.0093137616506
433	Rfng	7.26161557647766e-05	0.00286627281970077	1422.58678464087	0.917212959101355	12.0287159423631
434	Layn	7.41845536984534e-05	0.00291212744587308	112.893247473682	-0.438413872394037	-3.86488359268402
435	Cldn9	7.41359917369485e-05	0.00291212744587308	11.1487274164423	-64.105440850293	2.95417500831425
436	Tmod3	7.60592891012404e-05	0.00297887252452473	34.5665505911755	-62.2154535798431	5.98667933982289
