	C1	C2	C3	RA1	RA2	RA3	low
SNCB	1.75569356743829	1.24697876599835	0.984668247911376	0.784215036228994	0.203792909992673	0.723869050210676	0.369395868249248
RCC2P6	1.38574790950074	1.24697876599835	1.24697876599835	2.26488127701601	1.24697876599835	1.81571635446817	0.369179542838272
ATP1A1OS	1.13684416403195	1.39582762567272	1.35620314116122	1.36701153457177	2.04599206411914	1.34548020523597	0.368576196027726
ACTA2-AS1	0.854621701571836	1.57558705527592	1.59632887353456	1.52567499714602	1.24697876599835	0.984668247911376	0.368001743570425
LINC00638	1.70578929451543	1.05580552698656	1.18695069651386	2.20486496096507	1.12691317457364	1.28539143417813	0.365347861215797
LRRC37A17P	1.70578929451543	1.18695069651386	1.05580552698656	1.36701153457177	1.18695069651386	1.05580552698656	0.365347861215797
RP4-647C14.3	0.733998834673672	1.75569356743829	1.65634341440376	1.65634341440376	1.70578929451543	1.18695069651386	0.364630854523679
HOXC6	1.51553631170324	0.784215036228994	1.79526070575631	2.62490509841616	2.83472278953553	2.9848352117936	0.364447664570472
C1QTNF3	1.51553631170324	1.12691317457364	1.24697876599835	1.36701153457177	1.39582762567272	1.05580552698656	0.363547227305403
RP11-507K2.3	1.13684416403195	1.57558705527592	1.18695069651386	0.651264711254521	0.473616952467551	1.28539143417813	0.362727995111497
PRKCD	1.25646308812664	1.51553631170324	1.11591583103055	2.26488127701601	1.58572066645096	1.28539143417813	0.362474974196573
HMGCL	1.11591583103055	1.24697876599835	1.52567499714602	1.84466150472015	1.30699868718118	1.75569356743829	0.362037593987057
RP11-235E17.6	1.11591583103055	1.24697876599835	1.52567499714602	1.30699868718118	0.914858917414016	0.854621701571836	0.362037593987057
RP11-343L5.2	1.46562049846708	1.12691317457364	1.28539143417813	1.11591583103055	1.05580552698656	0.320181213226118	0.36203190474131
MCF2L-AS1	1.51553631170324	1.3265187257976	1.05580552698656	0.723869050210676	0.844503676238798	0.723869050210676	0.361939194645587
FAM211A	1.13684416403195	1.3265187257976	1.40555602074844	1.36701153457177	1.24697876599835	1.97534506993459	0.361273501281505
MIR570	1.25646308812664	0.975059047093975	1.72591535146682	1.30699868718118	1.05580552698656	0.854621701571836	0.360097163301556
NR2F1-AS1	1.11591583103055	1.39582762567272	1.35620314116122	0.57829910301728	0.661214400536246	0.723869050210676	0.359640765426625
MAP10	1.11591583103055	1.69566487267227	1.11591583103055	1.84466150472015	2.10483632366035	1.86598896074442	0.359435832162518
RP11-632C17__A.1	1.11591583103055	1.69566487267227	1.11591583103055	0.651264711254521	0.784215036228994	1.24697876599835	0.359435832162518
PLA2G12A	1.46562049846708	1.46074258072719	0.984668247911376	1.36701153457177	1.12691317457364	1.70578929451543	0.358641063455757
FAM66C	1.64575848574071	1.02618531704176	1.24697876599835	2.20486496096507	2.04599206411914	1.11591583103055	0.358160274477489
RP11-32D17.4	1.25646308812664	1.18695069651386	1.40555602074844	0.995674114107001	1.30699868718118	1.46562049846708	0.355923084804665
SNORD60	0.914858917414016	1.3265187257976	1.72591535146682	0.784215036228994	0.995674114107001	0.57829910301728	0.355542644712939
PTPRCAP	1.51553631170324	0.904746356797771	1.52567499714602	1.18695069651386	1.39582762567272	1.40555602074844	0.354953795315665
C9orf147	0.914858917414016	1.18695069651386	1.92599381085735	0.995674114107001	1.92599381085735	1.40555602074844	0.354828086988355
ARMC12	0.914858917414016	1.12691317457364	2.02478854784886	1.46562049846708	1.58572066645096	0.914858917414016	0.353922933740213
SCG5	1.46562049846708	1.62592161785042	0.875330024405276	2.20486496096507	1.05580552698656	1.70578929451543	0.353556086081885
C19orf73	1.25646308812664	1.3265187257976	1.24697876599835	1.46562049846708	0.844503676238798	1.11591583103055	0.351816743026059
RINL	1.70578929451543	1.02618531704176	1.18695069651386	0.844503676238798	0.844503676238798	0.723869050210676	0.351663582833083
CTD-3220F14.2	1.13684416403195	1.46074258072719	1.24697876599835	1.70578929451543	1.30699868718118	1.05580552698656	0.350057788942312
PRSS35	1.11591583103055	1.75569356743829	1.05580552698656	0.486988848897408	0.473616952467551	1.05580552698656	0.34953780068683
C1QTNF4	1.3265187257976	1.39582762567272	1.11591583103055	1.11591583103055	1.24697876599835	1.46562049846708	0.348998015544984
RP11-379F12.3	1.18695069651386	1.18695069651386	1.46562049846708	0.486988848897408	0.661214400536246	0.651264711254521	0.348677201935298
CHSY3	1.3265187257976	1.24697876599835	1.24697876599835	0.0899090130439528	0.473616952467551	1.11591583103055	0.348172946268971
LINC00847	1.64575848574071	1.18695069651386	1.05580552698656	1.58572066645096	1.18695069651386	0.914858917414016	0.348118923192535
SERF1B	1.46562049846708	1.12691317457364	1.24697876599835	0.784215036228994	1.39582762567272	1.58572066645096	0.347441616480914
TAS2R30	1.38574790950074	1.24697876599835	1.18695069651386	1.36701153457177	1.24697876599835	1.46562049846708	0.345453913170604
RP11-206L10.9	1.38574790950074	1.39582762567272	1.05580552698656	0.651264711254521	0.397790383700217	0.784215036228994	0.34337658169959
HOXC9	1.25646308812664	1.75569356743829	0.924441641335794	1.30699868718118	1.9859947307368	1.70578929451543	0.342687835075403
RAPGEF3	1.18695069651386	1.62592161785042	1.05580552698656	7.39175522317153	8.75040450338484	7.04244754720518	0.342287280992449
GATSL2	1.70578929451543	1.12691317457364	1.05580552698656	1.52567499714602	0.397790383700217	1.70578929451543	0.340386646093745
SNORA7B	1.3265187257976	1.12691317457364	1.35620314116122	1.58572066645096	2.10483632366035	1.11591583103055	0.339864898981688
APCDD1	1.82583267919495	1.12691317457364	0.984668247911376	0.995674114107001	0.262266253583108	0.723869050210676	0.339546856019577
RP13-131K19.7	1.87573380149596	1.51553631170324	0.711894644835001	0.904746356797771	1.18695069651386	0.914858917414016	0.339006390761428
PTCH2	0.984668247911376	1.46074258072719	1.40555602074844	2.69423804505633	1.81084152889585	1.92599381085735	0.338517519900368
GLRB	1.64575848574071	0.904746356797771	1.35620314116122	0.651264711254521	0.473616952467551	0.784215036228994	0.337970408658995
RP11-713P17.3	0.984668247911376	1.39582762567272	1.46562049846708	1.18695069651386	0.914858917414016	0.984668247911376	0.336780673038733
TIAF1	1.46562049846708	1.39582762567272	0.984668247911376	1.96475251667323	2.41525946763331	1.64575848574071	0.336780673038733
SPDYA	1.25646308812664	1.24697876599835	1.28539143417813	1.11591583103055	1.81084152889585	1.24697876599835	0.336670983665658
C11orf63	1.25646308812664	1.24697876599835	1.28539143417813	1.42701820150404	2.14484432471905	1.46562049846708	0.336670983665658
RNU6-1016P	1.25646308812664	1.62592161785042	0.984668247911376	1.24697876599835	1.05580552698656	0.784215036228994	0.336111880323985
RPL39P3	1.64575848574071	1.39582762567272	0.875330024405276	0.723869050210676	0.844503676238798	1.11591583103055	0.335924129591162
TNRC18P1	0.914858917414016	1.3265187257976	1.65634341440376	2.26488127701601	2.62490509841616	2.51953158240214	0.335756015880187
AC062029.1	1.51553631170324	0.904746356797771	1.46562049846708	1.70578929451543	1.86598896074442	1.28539143417813	0.335641767943605
MIR770	1.11591583103055	1.12691317457364	1.59632887353456	0.397790383700217	0.320181213226118	0.320181213226118	0.335120827746565
NPM2	1.38574790950074	1.12691317457364	1.28539143417813	0.844503676238798	0.995674114107001	0.984668247911376	0.335082986308947
RP13-395E19.2	1.51553631170324	0.975059047093975	1.35620314116122	1.76581381655059	2.89471190377944	1.28539143417813	0.334321067568091
ANKRD31	1.51553631170324	1.24697876599835	1.05580552698656	0.844503676238798	1.30699868718118	1.18695069651386	0.33220314702479
GREM2	1.11591583103055	1.81571635446817	0.984668247911376	6.18279425233808	6.88262650896735	7.20181597419209	0.332158901253602
ENO1-IT1	1.3265187257976	1.02618531704176	1.46562049846708	0.995674114107001	1.52567499714602	1.18695069651386	0.332149305438384
RP5-1068B5.3	0.794338826489293	1.51553631170324	1.65634341440376	0.651264711254521	0.262266253583108	1.05580552698656	0.331885556181412
PAM16	1.18695069651386	1.81571635446817	0.924441641335794	3.18513551092433	1.64575848574071	1.46562049846708	0.331484336310639
JMJD1C-AS1	1.58572066645096	0.975059047093975	1.28539143417813	2.26488127701601	2.77473152434841	3.50508483726103	0.330302636875279
A1BG	1.38574790950074	1.05580552698656	1.35620314116122	0.904746356797771	1.46562049846708	0.784215036228994	0.329527415270377
GEMIN8P4	1.70578929451543	1.3265187257976	0.875330024405276	1.36701153457177	0.995674114107001	0.854621701571836	0.32866115130357
BZRAP1-AS1	1.04486109044475	1.05580552698656	1.79526070575631	1.58572066645096	1.34548020523597	1.11591583103055	0.328616214846089
MIR940	1.38574790950074	0.975059047093975	1.46562049846708	1.05580552698656	0.844503676238798	1.18695069651386	0.328579303431262
TRNP1	1.25646308812664	1.3265187257976	1.18695069651386	0.651264711254521	0.784215036228994	1.28539143417813	0.32809111335839
RP11-137L10.6	1.04486109044475	1.51553631170324	1.24697876599835	0.904746356797771	1.64575848574071	1.11591583103055	0.32719215763748
AP001092.4	1.70578929451543	0.975059047093975	1.18695069651386	0.177023418598859	0.320181213226118	0.320181213226118	0.32708698425666
RP3-486I3.7	0.794338826489293	1.12691317457364	2.20486496096507	1.42701820150404	1.34548020523597	0.984668247911376	0.326964363725495
AF129075.5	1.13684416403195	1.46074258072719	1.18695069651386	0.995674114107001	0.914858917414016	0.984668247911376	0.326332159274643
SHISA2	1.25646308812664	1.69566487267227	0.924441641335794	1.36701153457177	1.52567499714602	1.52567499714602	0.325957836136396
STOX1	1.18695069651386	1.39582762567272	1.18695069651386	0.57829910301728	0.914858917414016	0.914858917414016	0.325213603244488
SNORD114-3	1.18695069651386	1.39582762567272	1.18695069651386	0.486988848897408	0.661214400536246	0.0899090130439528	0.325213603244488
F3	1.3265187257976	1.3265187257976	1.11591583103055	0.844503676238798	1.46562049846708	1.18695069651386	0.324506099234129
AC002116.7	1.04486109044475	1.46074258072719	1.28539143417813	0.844503676238798	0.844503676238798	0.397790383700217	0.324073626799602
SAMD15	1.25646308812664	1.39582762567272	1.11591583103055	1.84466150472015	1.52567499714602	1.81571635446817	0.322905764681275
MYO18B	1.51553631170324	1.39582762567272	0.924441641335794	2.02478854784886	1.18695069651386	2.39416442103054	0.322534453932288
LURAP1	0.914858917414016	1.57558705527592	1.35620314116122	1.24697876599835	1.12691317457364	1.40555602074844	0.322361314854345
CTD-3234P18.2	1.93574640570065	0.904746356797771	1.11591583103055	1.24697876599835	0.995674114107001	1.86598896074442	0.322234492120942
FUCA2	1.25646308812664	1.24697876599835	1.24697876599835	0.904746356797771	1.24697876599835	0.651264711254521	0.322080695405262
CTD-2619J13.19	1.04486109044475	1.3265187257976	1.40555602074844	1.42701820150404	1.24697876599835	1.40555602074844	0.320699050878399
TCEAL2	1.58572066645096	1.24697876599835	0.984668247911376	1.30699868718118	1.12691317457364	1.46562049846708	0.3204283984808
RP11-281O15.4	1.58572066645096	1.3265187257976	0.924441641335794	1.65634341440376	0.784215036228994	0.984668247911376	0.319812616170664
TMEM53	1.58572066645096	1.39582762567272	0.875330024405276	1.90471036911882	1.52567499714602	1.70578929451543	0.318052802304978
RP5-1142A6.9	1.51553631170324	0.904746356797771	1.40555602074844	1.11591583103055	1.24697876599835	0.854621701571836	0.315518224388216
