	C1	C2	C3	RA1	RA2	RA3	med
GALNT6	32.5273841427255	39.8789456251209	42.8565204478877	47.8132540573277	55.0405090337418	46.0763701527492	5.2541936925077
LMF2	36.5205844160023	34.4220192208789	44.1924395127132	49.4773525947824	50.1460333725551	46.1407507294109	5.25387514637363
GALNT13	34.9706907578031	40.4965558486187	39.1898073297031	21.7874745508308	25.0410924945348	28.6044276610767	5.25340275761336
INO80D	42.1385440576273	36.8796737254299	35.6814100222493	59.3335295973215	45.172114729933	37.9065963089391	5.2529744241063
DUSP26	39.7196493438616	36.8298614253056	37.7870368772329	26.9068340853398	26.6471129974925	27.4763048311321	5.25146817739754
TSPYL4	36.300900746654	38.2372903522961	39.7989098791576	41.9989936317054	36.710378649363	39.6348673168591	5.25116627935024
SNORA80B	34.5523334955041	37.63676001654	42.4427603676185	31.3080190270429	57.0881255403692	34.0937456298439	5.25074278590793
IQSEC1	38.6553294393571	36.3713628708748	39.1898073297031	52.9443053096236	37.1010710575695	32.0069470229952	5.2499110280575
ZNF83	34.601836829318	37.3989124818168	42.5175768121885	40.0321480006372	45.4318043071784	40.711755794858	5.24922953489004
HSF4	34.7317910281859	31.2480411578571	50.5339115683509	34.4871763621318	40.6317052577551	36.810132682552	5.24768623457452
TMED3	37.6571472759725	39.9331801182864	36.4313378322812	26.9668084440886	28.5444538298179	30.9788699970465	5.24715864628311
ADAT1	37.5475497413672	36.300900746654	40.1813201686463	43.5457141847555	39.0342084802143	36.486150150505	5.24701112019285
CFDP1	39.4202296101271	37.5771282204531	36.9701933779949	28.269631293579	33.5844553936587	35.8263909435308	5.24697928969682
LPP	40.9714390385006	39.063937282932	34.2031505126186	59.4037009904032	53.640368021111	45.0423414680925	5.24678981245579
SH3GLB2	35.271631906614	37.6823621716319	41.1317228926918	43.8979628724161	51.4404703113206	46.9310774834993	5.24614450653352
GPD1L	40.5765893173707	37.9015984047712	35.516380034051	30.1501488604878	29.4153179280665	34.5523334955041	5.24572504146046
ZDHHC6	36.350554208984	37.7463521543792	39.7989098791576	31.9365918139505	32.3570906901803	33.9043922235222	5.245609262386
PEX13	40.2716074756599	36.7448335131194	36.8997077869405	34.0337682376713	33.8141521607179	36.5805602598987	5.24556605027935
GCC2	40.6913935806522	36.2358431929848	37.0301686430562	58.1463124410559	55.3302689546306	47.5036121985199	5.24554218672571
RAB39A	39.0743726638523	36.5805602598987	38.1868765359142	30.7989377664209	34.6420711951408	42.143746669111	5.24538702923502
PDPK1	41.545699748688	37.4884721217457	35.0306707368055	46.7799227108654	43.1558110065899	46.6161343130247	5.24518302710576
CPSF3L	36.2510711755446	36.170624386643	41.5651989360551	40.0321480006372	41.0568228189768	34.6221912041066	5.24466750972477
TARBP1	31.8766131669635	39.3443451099699	43.4353731509963	27.5461710200564	30.1699392280673	26.0481713825125	5.24443645493526
ZFC3H1	39.9186121316386	34.5419776308106	39.5049214066664	73.0527030328775	50.7243001123652	36.9342386296966	5.24440964078996
AP1S1	37.2100621981886	41.4306245868514	35.2815133017617	31.6375846930405	33.0662991063299	36.4313378322812	5.24369569968447
JUP	36.6609138620471	37.1306331708357	39.9237940126209	68.7016153282688	56.9189629145963	62.7448844195861	5.24329525970365
ZNF561	35.0812642842649	38.7053052611499	40.003020170005	44.2881953396281	37.0301686430562	35.6814100222493	5.24304175970383
C7orf49	37.9015984047712	34.9007318722095	41.0568228189768	39.7989098791576	40.2314535486534	37.9065963089391	5.2429740851543
FAM96B	36.7448335131194	40.8602102075232	36.170624386643	35.4416017215193	38.8640575778174	41.1267913262462	5.24294694267685
URGCP	38.5062908316775	38.1266804388511	36.9701933779949	41.3512763768945	41.0568228189768	42.0493029592545	5.24268065358227
NOVA2	43.2362404801134	37.6823621716319	33.3056773360689	94.900771947332	33.8840356965039	32.8055026284442	5.24256096464555
NUP43	40.4014987554628	37.2152916368725	36.0814959901477	28.5345028226889	31.736819477835	34.5523334955041	5.24244926509384
CYHR1	35.8110297985277	36.4313378322812	41.4802214712096	46.1709731256244	48.3381366561495	42.0889705142005	5.24126395415341
C4orf3	40.4014987554628	39.6646201472085	33.754174657445	39.0793291400564	41.460167384747	52.9938615862237	5.24103725791224
C3orf14	38.6553294393571	41.2413096888584	33.833682765507	28.1652673638527	30.773611613702	33.3056773360689	5.239667329465
ZNF621	35.6761569608964	38.1266804388511	39.6348673168591	43.7340424101137	41.7641756707509	40.0618533810911	5.2394385245921
ZNF768	39.7196493438616	37.1306331708357	36.5205844160023	45.8812029576505	42.6375372346642	50.2758970094763	5.23898564670281
C5orf15	36.5205844160023	37.7463521543792	39.063937282932	32.5273841427255	42.0586732788197	38.8692985010187	5.2388895770754
SMYD5	36.300900746654	37.7463521543792	39.2547190519937	32.9413538058136	31.602728301513	30.7989377664209	5.23833098626085
SNX12	37.7670004511885	39.7887862792956	35.7809852125684	33.1961996410375	34.885270439967	40.5114855164128	5.23815516468066
KRI1	35.0812642842649	36.7005115921434	41.6496830454785	38.3967909311191	39.8841876828055	35.1761720986275	5.23686357228539
REEP5	37.0406306227886	37.7463521543792	38.3367372697014	36.2712932126098	36.4313378322812	38.2471567689589	5.23665257727623
PCSK1N	41.7592462895052	36.3713628708748	35.2815133017617	72.3531762624706	56.3161972181029	59.7212695396854	5.23653179542608
CTSF	33.9340719495416	38.3768598797963	41.1317228926918	22.6464190060125	26.0675353183231	24.004189135773	5.2363356721615
USP28	38.197025179755	36.7005115921434	38.1266804388511	38.1170549834433	38.7053052611499	42.0493029592545	5.23528188955714
RNF139	34.2631285154668	41.1317228926918	37.866919053133	27.6061445983817	39.2403876130436	35.9262564447981	5.23454357357924
CACNA2D2	33.9841455264797	35.1462236987751	44.6415552225283	79.44378528164	65.7581855769892	69.7950288525803	5.23413436970176
MGAT4B	36.4313378322812	36.7005115921434	39.8640608943829	54.0705873429228	56.5612469718455	50.4040540643463	5.23395103872772
PODXL	37.5078555604531	35.5907006848696	39.9237940126209	20.0659996701912	16.7227911030621	17.9608920339376	5.23390874369061
ALG3	33.7844165710884	39.7245972923747	39.6693155750594	26.2965996867141	24.9013042604014	24.1632195020269	5.23339944223336
CAMK2D	38.5855013082719	40.4412630611931	34.0937456298439	35.3766777166879	35.4916856934176	33.6892539828804	5.23305943230736
MRPS10	40.5765893173707	41.2912983791192	31.7472747008698	26.9668084440886	34.2031505126186	37.2547032977684	5.23296747449822
N4BP1	42.3337963212836	34.4819984947605	36.4313378322812	43.3450865440325	35.0812642842649	42.8814954117695	5.23287250695111
DHX33	36.5805602598987	40.6913935806522	35.6313128592419	61.5128571990984	30.549622730716	25.2012372977907	5.23157692915171
HAT1	38.061769371929	40.3863838769956	34.4819984947605	33.0110174152296	34.885270439967	38.3174993612702	5.23127976058761
PTPN21	39.8087892236033	36.0814959901477	36.8298614253056	47.4537084713615	41.0568228189768	43.7340424101137	5.23033546750475
NFYA	44.8919112377156	35.785922224411	32.9265301021695	81.7731577490491	42.2287540780653	33.4052687968736	5.23029414914029
CHRNA5	35.0812642842649	38.6553294393571	39.003907261762	32.458015682329	33.2462611902266	34.2031505126186	5.23025700482076
CNST	38.9935242149566	38.5161503370402	35.2013054463587	31.6375846930405	30.1699392280673	35.2361842499828	5.23003709392749
UBL7	39.0743726638523	39.2998450992258	34.3769574875427	37.3989124818168	38.0667025294679	37.5271555189236	5.22932416246521
DSCC1	42.2583770464774	34.8407516456229	35.8212260332998	27.4862510203551	28.054665529723	29.8295686221274	5.22887070356719
ZNF587	34.9706907578031	38.4066545813553	39.2547190519937	46.8861240691584	36.1804922442989	37.1455029926279	5.22871766020384
UBE4B	41.0568228189768	35.8864489618662	35.7809852125684	45.1624520216163	39.3048301759854	35.8812027871565	5.22867951931562
FRG1	36.9493817322744	38.5161503370402	37.0301686430562	29.6601578008353	38.3768598797963	35.5311873904912	5.22849971424086
FPGS	36.7054447891988	35.421837449733	40.5214177343569	31.3679967502267	33.9340719495416	31.8716760303911	5.22836735722291
ARHGEF10	38.197025179755	36.0814959901477	38.1868765359142	41.6199407493647	33.754174657445	29.7503062848288	5.2278602152027
GPR176	36.2510711755446	39.5154071212048	36.7005115921434	32.3166361028279	37.7369776705978	35.3007947238195	5.22734111876706
UBAC2	36.8048894460897	38.7053052611499	36.8997077869405	35.6912899663169	33.3260497332747	32.0570472536962	5.22727414707922
FASTKD5	38.5062908316775	35.421837449733	38.5213781834999	36.8298614253056	33.754174657445	38.0771561092842	5.22705893868437
KIF3A	39.184874380527	39.2998450992258	34.0937456298439	44.8919112377156	44.8919112377156	40.711755794858	5.22670396309351
KDELC1	33.754174657445	38.0667025294679	40.8602102075232	31.4829540694592	34.2031505126186	32.0570472536962	5.22669215267162
RAB30	38.1266804388511	37.5771282204531	36.5805602598987	36.8298614253056	29.1913315597627	31.8716760303911	5.22583906563038
ARHGAP12	38.7153079263003	37.5771282204531	36.0110260153881	38.7153079263003	42.3585714952298	45.2367555694452	5.22566064048507
EPG5	36.7448335131194	37.5771282204531	37.9065963089391	55.5906198707751	47.0104246328967	36.810132682552	5.22520981169703
ARHGEF25	35.0812642842649	35.1462236987751	42.4427603676185	44.821465177247	44.9617120599569	42.7870126504944	5.22512440045972
APOA1BP	36.2510711755446	38.5652707933662	37.3989124818168	36.710378649363	38.0667025294679	42.8466011035653	5.22470215672879
MKL2	38.061769371929	37.3989124818168	36.7005115921434	62.2311114987009	46.5104324072949	34.4319980664093	5.22430780227759
MAGT1	34.0337682376713	38.9987153928105	39.3495913735136	33.1409205710383	40.3315216215926	34.7906479733421	5.22417547923127
PCGF1	37.0406306227886	34.0890420700229	41.3512763768945	47.4537084713615	54.4524100916075	52.7340024413137	5.22404428867471
NVL	36.7054447891988	38.2372903522961	37.1506710638015	36.8898375942193	36.0720715411021	40.3466095107687	5.22338231060555
PFKFB3	37.443728683642	33.8141521607179	41.1813314573144	80.2284818237892	52.8896002296692	67.6342991442575	5.22337534928731
NUP35	36.6609138620471	35.8315565984682	39.6693155750594	23.0750667319834	26.4561650456565	29.077112396575	5.2230937529306
GABPA	39.6447427060438	35.6609142197943	36.8298614253056	35.941179416683	35.0812642842649	38.6657895496788	5.22271116845744
GTF2A2	40.5765893173707	38.3221885255851	33.4600621378503	26.2965996867141	34.6420711951408	36.6358315435142	5.22235065558633
ITPRIPL1	34.4319980664093	37.3290751031003	40.4711564117928	26.7070877249539	28.6886546779689	28.8235403240867	5.2222426743561
TMEM165	33.3056773360689	40.9461168453397	38.1266804388511	35.3465975970091	39.3048301759854	39.1947408998838	5.22202665739137
UXT	37.9463180295663	39.5154071212048	34.6420711951408	28.9975608251012	31.667464671446	34.6221912041066	5.22156155071142
ARHGEF9	35.730882359141	38.4666297781201	37.7870368772329	38.8990814721447	37.8167997683726	37.5271555189236	5.22148488417367
GMEB2	38.8046249529808	33.4548797523932	40.003020170005	39.4251772394976	39.5753834447731	39.7245972923747	5.22144616001396
ANKS1A	39.8087892236033	34.4220192208789	37.866919053133	47.6491934409299	42.8165793593238	40.1813201686463	5.22104701720668
NOM1	36.1755579790055	34.5419776308106	41.4802214712096	35.0812642842649	32.0069470229952	29.2909493367052	5.22052461160766
SLC25A44	37.7670004511885	36.4313378322812	37.63676001654	41.7344540570123	36.9850160530137	34.3423850934906	5.22007763447665
LAMP2	35.8110297985277	39.5154071212048	36.5805602598987	35.5907006848696	41.7641756707509	37.2152916368725	5.21989357803113
CDC20	41.4802214712096	38.1266804388511	32.7267621694789	34.7807712789056	34.0138824207461	36.6358315435142	5.21982656122244
SFI1	34.8954729644545	33.1961996410375	44.6415552225283	46.9310774834993	43.2906280882114	35.7562577025448	5.21940984931412
PSMG1	39.8087892236033	38.7053052611499	33.5544392963509	23.5341066105699	27.7759364885006	24.4222099362264	5.21930208477054
TMEM9	35.9562150550039	39.8187156387207	36.0814959901477	37.8071485803063	43.6936758357063	41.569886300615	5.21891043034716
CSNK1D	39.3647327038192	35.7106734086545	36.7396701825271	81.2874387220988	48.9655412688486	43.3253444013277	5.21879399382412
CHST8	32.4277794261653	42.8814954117695	37.0961324780166	43.2157921120637	48.8346145508567	39.6348673168591	5.21821284054004
PEPD	33.6194546010402	41.8595100827372	36.6405359850862	34.0337682376713	41.8396025169784	39.4748082081126	5.21802554640748
XRCC1	37.1506710638015	38.8745401309727	35.6814100222493	40.6668010217291	37.1506710638015	35.5311873904912	5.21772359724867
DPP9	38.8692985010187	35.421837449733	37.3989124818168	45.0423414680925	40.7805018962536	42.5422995704673	5.21735024186239
PALD1	38.5062908316775	37.1306331708357	36.0110260153881	27.9853250403419	24.6624642642986	29.7503062848288	5.21730902231962
MFSD12	34.7956383852338	37.3989124818168	39.5049214066664	40.6668010217291	35.9963514161135	37.697832986357	5.21657315699107
MAP3K12	34.9706907578031	34.9706907578031	42.0238104285599	55.8005756580708	60.7605812003035	54.7616490959773	5.21642795081783
KAT5	36.0814959901477	35.8864489618662	39.6693155750594	36.0417334599263	35.4916856934176	37.7463521543792	5.21616870658634
PLIN2	37.244745978528	39.2453200993739	35.0812642842649	37.6672533763277	42.8867354072533	40.5917514507844	5.2153475251955
SLC35A5	37.443728683642	37.9463180295663	36.0110260153881	31.8473973316292	35.6709046729059	40.3466095107687	5.21430233431053
WDR61	35.6761569608964	38.3221885255851	37.3989124818168	27.0768147787373	35.4416017215193	32.7267621694789	5.21397359116775
UQCR10	37.3290751031003	43.2157921120637	31.6820683155994	27.0267826489884	37.9812072769478	35.6214331085556	5.21376972529824
CEP290	40.4816479644418	34.3423850934906	36.7396701825271	39.3750823135574	40.6317052577551	32.0570472536962	5.21346040676339
CENPN	39.184874380527	38.3221885255851	33.9789590854328	29.450011658969	32.8654803985031	35.2361842499828	5.21296758930141
CSRP2	35.8110297985277	39.3750823135574	36.0814959901477	33.2854131623795	35.6263726414225	37.9812072769478	5.21157679539987
MTERFD2	35.6761569608964	36.170624386643	39.4251772394976	31.8473973316292	37.6124951424767	35.2361842499828	5.2115600814067
SNX18	39.3048301759854	35.4609591038844	36.4809883539635	22.6464190060125	22.995771548087	30.4296095187013	5.21128909132631
HTRA2	36.300900746654	36.9701933779949	37.866919053133	33.8740946537565	36.1205151804681	37.9065963089391	5.21103008863967
SNHG7	35.0812642842649	37.1306331708357	38.9642675524306	30.6293993906401	43.3951865314581	28.9975608251012	5.21041554672809
USPL1	39.6447427060438	36.7448335131194	34.8407516456229	36.0866626694354	35.0812642842649	37.9812072769478	5.21041033693505
AGO3	39.184874380527	39.8187156387207	32.5273841427255	48.0334551864538	42.0086656783297	39.0743726638523	5.2103942164423
RAB22A	40.1317079008867	37.2152916368725	33.9789590854328	40.5416274465217	38.4666297781201	37.9065963089391	5.21035467953974
CHST10	33.5544392963509	39.3750823135574	38.4066545813553	40.3315216215926	43.1558110065899	37.2547032977684	5.21030905891482
MAP2K6	41.2465410350366	35.8864489618662	34.2725221099907	21.5877097001366	19.5214214533977	20.999890767385	5.2101829865629
TRIM25	35.4814879112829	38.1266804388511	37.4588886724876	32.9413538058136	26.7717586846821	25.9986108389984	5.20965327306213
PSRC1	36.4313378322812	35.3465975970091	39.3495913735136	40.8306329185368	41.2912983791192	47.7686108921949	5.20962808795755
TTC7B	38.8046249529808	36.8298614253056	35.3717316578332	41.7344540570123	40.2616866981291	41.1813314573144	5.2084952380497
NDUFS4	35.4814879112829	42.6375372346642	33.355280142073	28.922682122884	37.324114097989	37.0095960048345	5.2076300208912
NFIC	36.8048894460897	36.300900746654	37.63676001654	91.9177443187577	49.2641374037801	40.2413838760129	5.20594316910639
POP7	37.5475497413672	38.9340039943368	34.3769574875427	25.5294828280707	30.2494913031661	30.7989377664209	5.20565854475893
USP4	36.5805602598987	37.1306331708357	36.8997077869405	60.7605812003035	40.4116592826094	42.7870126504944	5.20436025479009
GLDC	35.6109268581064	34.4220192208789	40.8602102075232	23.0200668116144	19.6508446031086	23.6743285517031	5.20404420863436
GTF2F2	38.061769371929	38.8745401309727	33.754174657445	26.7814039656212	31.8667396584958	31.9365918139505	5.20267282209212
ASB13	36.8947723605172	37.9015984047712	35.6313128592419	28.1202156673812	32.3166361028279	31.7967981269578	5.2015350108135
CRTC3	37.1506710638015	36.9701933779949	36.2712932126098	49.7669266372888	37.8167997683726	36.5805602598987	5.20145444306063
ARFIP2	34.2631285154668	37.3989124818168	38.8692985010187	36.1607531759147	32.227048833942	39.2948606547292	5.20135618729944
